,NM_MUNICIPIO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
1648495,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,1,EMEF. JACOUB KOUKDJIAN
1648496,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,9,EE. AGENOR DE CAMPOS
1648955,MONGAGUÁ,CLAUDIA GREGÓRIO DA CRUZ,1,EE. PROF. AIDA LEDA BAUER DAVIES
1648968,MONGAGUÁ,VANDERLEI ALVES CARDOSO,1,EE. AGENOR DE CAMPOS
1649017,MONGAGUÁ,PAULO HENRIQUE MARTINS,5,EE. AGENOR DE CAMPOS
1649462,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1649476,MONGAGUÁ,MARIA REGINA CORREIA,1,EMEF SIRANA KOUKDJIAN
1649478,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,10,EMEF SIRANA KOUKDJIAN
1649479,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,2,EMEF SIRANA KOUKDJIAN
1649483,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EE. PROF. AIDA LEDA BAUER DAVIES
1649486,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EMEF SIRANA KOUKDJIAN
1649491,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EE. AGENOR DE CAMPOS
1649492,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EMEF. JACOUB KOUKDJIAN
1649992,MONGAGUÁ,ANGELA MARIA DA SILVA,1,EMEF. JACOUB KOUKDJIAN
1650463,MONGAGUÁ,MARCELO DOS SANTOS CONCEIÇÃO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1650464,MONGAGUÁ,MARCELO DOS SANTOS CONCEIÇÃO,1,EMEF SIRANA KOUKDJIAN
1650497,MONGAGUÁ,RODRIGO MARCELO RODRIGUES,1,EMEF. JACOUB KOUKDJIAN
1650503,MONGAGUÁ,MARIA DO ROSARIO LISBOA GONÇALVES,1,EMEF. JACOUB KOUKDJIAN
1650959,MONGAGUÁ,MARIA DO ROSARIO LISBOA GONÇALVES,1,EMEF. FLÓRIDA MIRIM
1650960,MONGAGUÁ,MARIA DO ROSARIO LISBOA GONÇALVES,2,EMEF. TONICO SILVA
1650968,MONGAGUÁ,DIEGO MARTINS DOMINGUES,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1650970,MONGAGUÁ,DIEGO MARTINS DOMINGUES,5,EMEF SIRANA KOUKDJIAN
1650975,MONGAGUÁ,DIEGO MARTINS DOMINGUES,3,EMEF SIRANA KOUKDJIAN
1650980,MONGAGUÁ,ABNER ALMEIDA BEZERRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1651462,MONGAGUÁ,LUCIANO LARA VIEIRA,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1651467,MONGAGUÁ,ANDRÉA APARECIDA INDRIGO,1,EMEF SIRANA KOUKDJIAN
1651471,MONGAGUÁ,LUCIANO LARA VIEIRA,1,EMEF SIRANA KOUKDJIAN
1651508,MONGAGUÁ,MARIA DO ROSARIO LISBOA GONÇALVES,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1651948,MONGAGUÁ,MARIA DO ROSARIO LISBOA GONÇALVES,2,EMEF SIRANA KOUKDJIAN
1651949,MONGAGUÁ,MARIA DO ROSARIO LISBOA GONÇALVES,1,EMEF SIRANA KOUKDJIAN
1651967,MONGAGUÁ,KELLY DE LIRA CAPATTO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1651969,MONGAGUÁ,KELLY DE LIRA CAPATTO,1,EMEF SIRANA KOUKDJIAN
1651972,MONGAGUÁ,KELLY DE LIRA CAPATTO,2,EMEF SIRANA KOUKDJIAN
1652505,MONGAGUÁ,JOSÉ HELENO DOS SANTOS JUNIOR,1,EE. PROF. ARACY DA SILVA FREITAS
1652506,MONGAGUÁ,JOSÉ HELENO DOS SANTOS JUNIOR,1,EMEF SIRANA KOUKDJIAN
1652950,MONGAGUÁ,VALTER SILVA DE LIRA,1,EMEF. TONICO SILVA
1652993,MONGAGUÁ,DAIANA CRISTINA FRANZEM ANDRELO,4,EMEF. TONICO SILVA
1653488,MONGAGUÁ,LAÉRCIO PAIVA,1,EMEF. TONICO SILVA
1653561,MONGAGUÁ,AUREO TADEUS DA SILVA,8,EMEIEF CLAUDIA MARIA ANDRELLA
1653562,MONGAGUÁ,AUREO TADEUS DA SILVA,6,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1653567,MONGAGUÁ,AUREO TADEUS DA SILVA,7,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1654012,MONGAGUÁ,JOSÉ PEDRO FACCINA,5,EE. PROF. AIDA LEDA BAUER DAVIES
1654453,MONGAGUÁ,JOSÉ PEDRO FACCINA,7,EMEF. BARIGUI
1654454,MONGAGUÁ,JOSÉ PEDRO FACCINA,3,EE. AGENOR DE CAMPOS
1654473,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,9,EE. PROF. AIDA LEDA BAUER DAVIES
1654474,MONGAGUÁ,DURVALENO DEUSDARA BRITO,1,EE. PROF. ARACY DA SILVA FREITAS
1654475,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,10,EMEF. BARIGUI
1654478,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,2,EE. AGENOR DE CAMPOS
1654480,MONGAGUÁ,DURVALENO DEUSDARA BRITO,1,EMEF SIRANA KOUKDJIAN
1654484,MONGAGUÁ,DURVALENO DEUSDARA BRITO,1,EMEF. JACOUB KOUKDJIAN
1654573,MONGAGUÁ,GLIMBER MATTOS DE CARVALHO,1,EMEIEF CLAUDIA MARIA ANDRELLA
1654951,MONGAGUÁ,VANDERLEI ALVES CARDOSO,1,EMEF. BARIGUI
1655450,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,4,EE. PROF. AIDA LEDA BAUER DAVIES
1655455,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,1,EMEF. BARIGUI
1655456,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EE. AGENOR DE CAMPOS
1655546,MONGAGUÁ,ADEMILSON APARECIDO VIEIRA,1,EE. AGENOR DE CAMPOS
1655987,MONGAGUÁ,RANIERIK FERNANDES DE LIMA,6,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1655989,MONGAGUÁ,RANIERIK FERNANDES DE LIMA,6,EMEF SIRANA KOUKDJIAN
1655991,MONGAGUÁ,DIEGO MARTINS DOMINGUES,5,EMEF. TONICO SILVA
1655994,MONGAGUÁ,RANIERIK FERNANDES DE LIMA,6,EMEF SIRANA KOUKDJIAN
1656472,MONGAGUÁ,MARIA DO ROSARIO LISBOA GONÇALVES,1,EMEF. TONICO SILVA
1656488,MONGAGUÁ,KELLY DE LIRA CAPATTO,4,EMEF. TONICO SILVA
1656954,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,1,EMEF. JACOUB KOUKDJIAN
1656955,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
1656956,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,2,EMEF. TONICO SILVA
1657007,MONGAGUÁ,OSVALDO DE FREITAS FERREIRA,1,EMEF. TONICO SILVA
1657976,MONGAGUÁ,SERGIO GUEDES,1,EMEF. JACOUB KOUKDJIAN
1657977,MONGAGUÁ,SERGIO GUEDES,1,EMEF. IVONE DE ALMEIDA MONTEIRO
1658502,MONGAGUÁ,LUCIANO LARA VIEIRA,1,EMEF. TONICO SILVA
1659519,MONGAGUÁ,JOSÉ CARLOS DOS SANTOS,4,EE. AGENOR DE CAMPOS
1659960,MONGAGUÁ,JOSÉ PEDRO FACCINA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1659961,MONGAGUÁ,JOSÉ PEDRO FACCINA,4,EMEF SIRANA KOUKDJIAN
1659964,MONGAGUÁ,JOSÉ PEDRO FACCINA,4,EMEF SIRANA KOUKDJIAN
1659978,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,8,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1659981,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,10,EMEF SIRANA KOUKDJIAN
1659987,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,11,EMEF SIRANA KOUKDJIAN
1660013,MONGAGUÁ,CLAUDIA GREGÓRIO DA CRUZ,1,EMEF SIRANA KOUKDJIAN
1660958,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1660959,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,1,EMEF SIRANA KOUKDJIAN
1661584,MONGAGUÁ,AUREO TADEUS DA SILVA,5,EMEIEF. PEQUENO PRÍNCIPE
1661964,MONGAGUÁ,RANIERIK FERNANDES DE LIMA,5,EMEF. TONICO SILVA
1662031,MONGAGUÁ,AUREO TADEUS DA SILVA,3,EMEF. FLÓRIDA MIRIM
1662033,MONGAGUÁ,AUREO TADEUS DA SILVA,7,EMEF. IVONE DE ALMEIDA MONTEIRO
1662036,MONGAGUÁ,AUREO TADEUS DA SILVA,8,EE. AGENOR DE CAMPOS
1662550,MONGAGUÁ,PAULO HENRIQUE MARTINS,1,EE. PROF. ARACY DA SILVA FREITAS
1662551,MONGAGUÁ,PAULO HENRIQUE MARTINS,1,EMEF SIRANA KOUKDJIAN
1662552,MONGAGUÁ,PAULO HENRIQUE MARTINS,5,EMEF. JACOUB KOUKDJIAN
1662553,MONGAGUÁ,PAULO HENRIQUE MARTINS,8,EMEF. BARIGUI
1662577,MONGAGUÁ,GLIMBER MATTOS DE CARVALHO,1,EMEIEF. PEQUENO PRÍNCIPE
1664491,MONGAGUÁ,JOSÉ PEDRO FACCINA,4,EMEF. TONICO SILVA
1664504,MONGAGUÁ,ANDERSON LUIZ DE OLIVEIRA,9,EMEF. TONICO SILVA
1664982,MONGAGUÁ,LILIAN SOLEDAD DA SILVA DE SOUZA,1,EMEF. TONICO SILVA
1666020,MONGAGUÁ,MAURO WILLIANS KHATAUNIAN,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
1666021,MONGAGUÁ,MAURO WILLIANS KHATAUNIAN,1,EMEIEF CLAUDIA MARIA ANDRELLA
1666022,MONGAGUÁ,MAURO WILLIANS KHATAUNIAN,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
1666023,MONGAGUÁ,MAURO WILLIANS KHATAUNIAN,1,EMEF. FLÓRIDA MIRIM
1668043,MONGAGUÁ,DURVALENO DEUSDARA BRITO,2,EMEF. IVONE DE ALMEIDA MONTEIRO
1668055,MONGAGUÁ,ELIZABETH AUGUSTA SIMÕES,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
1668133,MONGAGUÁ,ADEMILSON APARECIDO VIEIRA,1,EE. PROF. ARACY DA SILVA FREITAS
1668137,MONGAGUÁ,ADEMILSON APARECIDO VIEIRA,1,EMEF. BARIGUI
1668566,MONGAGUÁ,LOURDES DOS SANTOS,1,EMEIEF CLAUDIA MARIA ANDRELLA
1669560,MONGAGUÁ,LUIZ ALBERTO FERREIRA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
1669609,MONGAGUÁ,AUREO TADEUS DA SILVA,4,EE. PROF. ARACY DA SILVA FREITAS
1669613,MONGAGUÁ,AUREO TADEUS DA SILVA,5,EMEIEF. PROF. CÉLIA PUPO DE JESUS
1670051,MONGAGUÁ,EDUARDO ALVES MENNUCCI,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
1670053,MONGAGUÁ,EDUARDO ALVES MENNUCCI,2,EMEIEF CLAUDIA MARIA ANDRELLA
1670054,MONGAGUÁ,EDUARDO ALVES MENNUCCI,1,EMEF. FLÓRIDA MIRIM
1670098,MONGAGUÁ,JOSÉ CARLOS DOS SANTOS,1,EE. PROF. ARACY DA SILVA FREITAS
1670111,MONGAGUÁ,JOSÉ CARLOS DOS SANTOS,2,EMEF. JACOUB KOUKDJIAN
1670115,MONGAGUÁ,JOSÉ CARLOS DOS SANTOS,2,EMEF. BARIGUI
1671096,MONGAGUÁ,FERNANDA RAMIRES KLAESENER,3,EE. PROF. ARACY DA SILVA FREITAS
1671098,MONGAGUÁ,FERNANDA RAMIRES KLAESENER,1,EMEF SIRANA KOUKDJIAN
1671543,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,7,EMEIEF. PEQUENO PRÍNCIPE
1671550,MONGAGUÁ,CLAUDIA LUCIANA DA SILVA MINEIRO MUNIZ,2,EMEIEF. PEQUENO PRÍNCIPE
1672140,MONGAGUÁ,PAULO HENRIQUE MARTINS,12,EMEF. JACOUB KOUKDJIAN
1672141,MONGAGUÁ,PAULO HENRIQUE MARTINS,2,EMEF. IVONE DE ALMEIDA MONTEIRO
1672142,MONGAGUÁ,PAULO HENRIQUE MARTINS,1,EMEF. TONICO SILVA
1672165,MONGAGUÁ,FLAVIO ELEANDRO SANTANA PASSOS,1,EMEF. JACOUB KOUKDJIAN
1672166,MONGAGUÁ,FLAVIO ELEANDRO SANTANA PASSOS,1,EMEF. FLÓRIDA MIRIM
1672570,MONGAGUÁ,SERGIO GUEDES,1,EMEIEF. PEQUENO PRÍNCIPE
1672609,MONGAGUÁ,FLAVIO ELEANDRO SANTANA PASSOS,1,EMEF. TONICO SILVA
1673657,MONGAGUÁ,ANGELA REGINA DIAS DAMIÃO,1,EMEF. JACOUB KOUKDJIAN
1674616,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
1675070,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,2,EMEIEF CLAUDIA MARIA ANDRELLA
1675100,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
1675106,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,4,EMEF. FLÓRIDA MIRIM
1675625,MONGAGUÁ,ANDREA MENDES SALVINO,1,EMEF. JACOUB KOUKDJIAN
1675639,MONGAGUÁ,ANDREA MENDES SALVINO,1,EMEF. TONICO SILVA
1675662,MONGAGUÁ,ROBERTA MOREIRA DE ALMEIDA,1,EMEF. JACOUB KOUKDJIAN
1677080,MONGAGUÁ,ANGELA MARIA DA SILVA,1,EMEIEF. PEQUENO PRÍNCIPE
1677102,MONGAGUÁ,RODRIGO IRLANDO RODRIGUES FURTADO,7,EMEF. PREFEITO CASSIMIRO CORREA NETO
1677118,MONGAGUÁ,RODRIGO IRLANDO RODRIGUES FURTADO,6,EMEIEF CLAUDIA MARIA ANDRELLA
1677575,MONGAGUÁ,RODRIGO IRLANDO RODRIGUES FURTADO,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
1677587,MONGAGUÁ,RODRIGO IRLANDO RODRIGUES FURTADO,5,EMEF. FLÓRIDA MIRIM
1677691,MONGAGUÁ,AUREO TADEUS DA SILVA,7,EMEF. PROF. PEDRO FERNANDES DANTE
1677698,MONGAGUÁ,ALEX MARCELO DOS SANTOS,1,EMEF. JACOUB KOUKDJIAN
1677700,MONGAGUÁ,ALEX MARCELO DOS SANTOS,3,EMEF. FLÓRIDA MIRIM
1677701,MONGAGUÁ,ALEX MARCELO DOS SANTOS,6,EMEF. TONICO SILVA
1678206,MONGAGUÁ,ADEILSON JOSE DA SILVA,4,EMEF. JACOUB KOUKDJIAN
1678661,MONGAGUÁ,ADEILSON JOSE DA SILVA,5,EMEF. FLÓRIDA MIRIM
1678663,MONGAGUÁ,ADEILSON JOSE DA SILVA,1,EMEF. TONICO SILVA
1678664,MONGAGUÁ,ADEILSON JOSE DA SILVA,1,EMEF. TONICO SILVA
1680200,MONGAGUÁ,FLAVIO ELEANDRO SANTANA PASSOS,1,EE. PROF. AIDA LEDA BAUER DAVIES
1680675,MONGAGUÁ,CLAUDIA APARECIDA DIAS,1,EMEF. FLÓRIDA MIRIM
1681220,MONGAGUÁ,FRANCISCO INALDO FALCÃO,2,EE. PROF. AIDA LEDA BAUER DAVIES
1682241,MONGAGUÁ,ROBERTA MOREIRA DE ALMEIDA,2,EE. PROF. AIDA LEDA BAUER DAVIES
1682243,MONGAGUÁ,ROBERTA MOREIRA DE ALMEIDA,1,EE. AGENOR DE CAMPOS
1682693,MONGAGUÁ,VOTO NULO,10,EMEF. PREFEITO CASSIMIRO CORREA NETO
1683156,MONGAGUÁ,VOTO NULO,6,EMEIEF CLAUDIA MARIA ANDRELLA
1683242,MONGAGUÁ,ALEX MARCELO DOS SANTOS,6,EE. PROF. AIDA LEDA BAUER DAVIES
1683248,MONGAGUÁ,ALEX MARCELO DOS SANTOS,6,EMEF. FLÓRIDA MIRIM
1683251,MONGAGUÁ,ALEX MARCELO DOS SANTOS,3,EE. AGENOR DE CAMPOS
1683255,MONGAGUÁ,ADEILSON JOSE DA SILVA,3,EE. PROF. AIDA LEDA BAUER DAVIES
1683260,MONGAGUÁ,ADEILSON JOSE DA SILVA,4,EMEF. FLÓRIDA MIRIM
1683652,MONGAGUÁ,VOTO NULO,8,EMEIEF. PROF. CÉLIA PUPO DE JESUS
1683660,MONGAGUÁ,VOTO NULO,15,EMEF. FLÓRIDA MIRIM
1683711,MONGAGUÁ,ADEILSON JOSE DA SILVA,7,EE. AGENOR DE CAMPOS
1684161,MONGAGUÁ,MAURO WILLIANS KHATAUNIAN,3,EMEIEF CLAUDIA MARIA ANDRELLA
1684733,MONGAGUÁ,FLAVIO ELEANDRO SANTANA PASSOS,3,EE. PROF. AIDA LEDA BAUER DAVIES
1684734,MONGAGUÁ,FLAVIO ELEANDRO SANTANA PASSOS,2,EMEF SIRANA KOUKDJIAN
1684751,MONGAGUÁ,AUREO TADEUS DA SILVA,10,EMEF. PROF. PEDRO FERNANDES DANTE
1684752,MONGAGUÁ,AUREO TADEUS DA SILVA,5,EE. PROF. ARACY DA SILVA FREITAS
1684766,MONGAGUÁ,CLAUDIA APARECIDA DIAS,1,EE. AGENOR DE CAMPOS
1685277,MONGAGUÁ,ANGELA REGINA DIAS DAMIÃO,1,EMEF. JACOUB KOUKDJIAN
1685743,MONGAGUÁ,FRANCISCO INALDO FALCÃO,1,EMEF SIRANA KOUKDJIAN
1685756,MONGAGUÁ,FRANCISCO INALDO FALCÃO,1,EE. AGENOR DE CAMPOS
1686681,MONGAGUÁ,ODIRLEY VASCÃO,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1686682,MONGAGUÁ,ODIRLEY VASCÃO,1,EE. AGENOR DE CAMPOS
1686776,MONGAGUÁ,ANDREA MENDES SALVINO,1,EMEF. JACOUB KOUKDJIAN
1686777,MONGAGUÁ,ANDREA MENDES SALVINO,1,EE. AGENOR DE CAMPOS
1686781,MONGAGUÁ,ROBERTA MOREIRA DE ALMEIDA,2,EE. PROF. AIDA LEDA BAUER DAVIES
1686783,MONGAGUÁ,ROBERTA MOREIRA DE ALMEIDA,3,EMEF SIRANA KOUKDJIAN
1686789,MONGAGUÁ,ROBERTA MOREIRA DE ALMEIDA,1,EMEF. JACOUB KOUKDJIAN
1687772,MONGAGUÁ,ALEX MARCELO DOS SANTOS,1,EE. PROF. AIDA LEDA BAUER DAVIES
1687775,MONGAGUÁ,ALEX MARCELO DOS SANTOS,5,EMEF. JACOUB KOUKDJIAN
1687776,MONGAGUÁ,ALEX MARCELO DOS SANTOS,5,EE. AGENOR DE CAMPOS
1687786,MONGAGUÁ,RIVANILCE DE SOUZA OLIVEIRA,1,EE. AGENOR DE CAMPOS
1687787,MONGAGUÁ,ADEILSON JOSE DA SILVA,4,EE. PROF. AIDA LEDA BAUER DAVIES
1687791,MONGAGUÁ,ADEILSON JOSE DA SILVA,5,EE. AGENOR DE CAMPOS
1687792,MONGAGUÁ,ADEILSON JOSE DA SILVA,6,EMEF. JACOUB KOUKDJIAN
1689181,MONGAGUÁ,EDUARDO ALVES MENNUCCI,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1689202,MONGAGUÁ,EDUARDO ALVES MENNUCCI,1,EE. AGENOR DE CAMPOS
1689764,MONGAGUÁ,FLAVIO ELEANDRO SANTANA PASSOS,1,EE. PROF. AIDA LEDA BAUER DAVIES
1689765,MONGAGUÁ,FLAVIO ELEANDRO SANTANA PASSOS,1,EMEF. BARIGUI
1690257,MONGAGUÁ,ANTONIO VALVERDE JUNIOR,1,EE. PROF. ARACY DA SILVA FREITAS
1690778,MONGAGUÁ,PAULO HENRIQUE MARTINS,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
1690779,MONGAGUÁ,PAULO HENRIQUE MARTINS,2,EMEF. IVONE DE ALMEIDA MONTEIRO
1691776,MONGAGUÁ,VOTO BRANCO,7,EMEIEF CLAUDIA MARIA ANDRELLA
1691810,MONGAGUÁ,ROBERTA MOREIRA DE ALMEIDA,4,EE. PROF. AIDA LEDA BAUER DAVIES
1692259,MONGAGUÁ,VOTO BRANCO,8,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1692297,MONGAGUÁ,VOTO BRANCO,4,EE. AGENOR DE CAMPOS
1692824,MONGAGUÁ,ALEX MARCELO DOS SANTOS,1,EE. PROF. AIDA LEDA BAUER DAVIES
1693273,MONGAGUÁ,ALEX MARCELO DOS SANTOS,4,EMEF. BARIGUI
1693275,MONGAGUÁ,ALEX MARCELO DOS SANTOS,1,EE. AGENOR DE CAMPOS
1693297,MONGAGUÁ,ADEILSON JOSE DA SILVA,3,EE. PROF. AIDA LEDA BAUER DAVIES
1693300,MONGAGUÁ,ADEILSON JOSE DA SILVA,7,EMEF. BARIGUI
1693302,MONGAGUÁ,ADEILSON JOSE DA SILVA,4,EE. AGENOR DE CAMPOS
1695282,MONGAGUÁ,FLAVIO ELEANDRO SANTANA PASSOS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1695283,MONGAGUÁ,FLAVIO ELEANDRO SANTANA PASSOS,3,EMEF SIRANA KOUKDJIAN
1695284,MONGAGUÁ,FLAVIO ELEANDRO SANTANA PASSOS,2,EMEF SIRANA KOUKDJIAN
1695803,MONGAGUÁ,AUREO TADEUS DA SILVA,6,EMEF SIRANA KOUKDJIAN
1695806,MONGAGUÁ,AUREO TADEUS DA SILVA,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
1695839,MONGAGUÁ,FRANCISCO INALDO FALCÃO,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1696281,MONGAGUÁ,FRANCISCO INALDO FALCÃO,2,EMEF SIRANA KOUKDJIAN
1696288,MONGAGUÁ,FRANCISCO INALDO FALCÃO,1,EMEF SIRANA KOUKDJIAN
1697289,MONGAGUÁ,ADEMILSON APARECIDO VIEIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
1697310,MONGAGUÁ,ROBERTA MOREIRA DE ALMEIDA,4,EMEF SIRANA KOUKDJIAN
1697317,MONGAGUÁ,ROBERTA MOREIRA DE ALMEIDA,3,EMEF SIRANA KOUKDJIAN
1698298,MONGAGUÁ,LUCIMARA SILVA LIRA,1,EMEF SIRANA KOUKDJIAN
1698301,MONGAGUÁ,ALEX MARCELO DOS SANTOS,2,EMEF SIRANA KOUKDJIAN
1698302,MONGAGUÁ,LUCIMARA SILVA LIRA,1,EMEF SIRANA KOUKDJIAN
1698303,MONGAGUÁ,ALEX MARCELO DOS SANTOS,2,EMEF SIRANA KOUKDJIAN
1698313,MONGAGUÁ,ADEILSON JOSE DA SILVA,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1698317,MONGAGUÁ,ADEILSON JOSE DA SILVA,1,EMEF SIRANA KOUKDJIAN
1698321,MONGAGUÁ,ADEILSON JOSE DA SILVA,3,EMEF SIRANA KOUKDJIAN
1700830,MONGAGUÁ,FRANCISCO INALDO FALCÃO,1,EMEF. TONICO SILVA
1701297,MONGAGUÁ,ANTONIO VALVERDE JUNIOR,1,EMEF SIRANA KOUKDJIAN
1701831,MONGAGUÁ,JOSÉ CARLOS DOS SANTOS,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
1702337,MONGAGUÁ,ADEILSON JOSE DA SILVA,2,EMEF. TONICO SILVA
1703325,MONGAGUÁ,FRANCISCO INALDO FALCÃO,2,EMEF. TONICO SILVA
1703326,MONGAGUÁ,FRANCISCO INALDO FALCÃO,2,EMEF. TONICO SILVA
1706858,MONGAGUÁ,PAULO HENRIQUE MARTINS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1706859,MONGAGUÁ,PAULO HENRIQUE MARTINS,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1706860,MONGAGUÁ,PAULO HENRIQUE MARTINS,1,EMEF. JACOUB KOUKDJIAN
1706861,MONGAGUÁ,PAULO HENRIQUE MARTINS,4,EMEF. IVONE DE ALMEIDA MONTEIRO
1706862,MONGAGUÁ,PAULO HENRIQUE MARTINS,3,EMEF. IVONE DE ALMEIDA MONTEIRO
1707355,MONGAGUÁ,MEIRIANE OLIVEIRA MARTINS SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1707360,MONGAGUÁ,AUREO TADEUS DA SILVA,3,EE. PROF. AIDA LEDA BAUER DAVIES
1708347,MONGAGUÁ,LEONARDO RODRIGO LIMA DOS SANTOS,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
1711350,MONGAGUÁ,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
1711351,MONGAGUÁ,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,1,EMEIEF CLAUDIA MARIA ANDRELLA
1711352,MONGAGUÁ,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,2,EMEF. FLÓRIDA MIRIM
1711353,MONGAGUÁ,ALINI ARAUJO ONORIO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
1711354,MONGAGUÁ,ALINI ARAUJO ONORIO,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
1712836,MONGAGUÁ,ADEMILSON APARECIDO VIEIRA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1712840,MONGAGUÁ,ADEMILSON APARECIDO VIEIRA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1712848,MONGAGUÁ,ADEMILSON APARECIDO VIEIRA,1,EMEF. JACOUB KOUKDJIAN
1715862,MONGAGUÁ,AUREO TADEUS DA SILVA,4,EMEF. JACOUB KOUKDJIAN
1715863,MONGAGUÁ,AUREO TADEUS DA SILVA,3,EMEF VEREADOR GIVALDO ALVES GOMES
1715891,MONGAGUÁ,AUREO TADEUS DA SILVA,3,EE. AGENOR DE CAMPOS
1715898,MONGAGUÁ,AUREO TADEUS DA SILVA,9,EMEIEF CLAUDIA MARIA ANDRELLA
1716879,MONGAGUÁ,GLIMBER MATTOS DE CARVALHO,1,EMEF VEREADOR GIVALDO ALVES GOMES
1716896,MONGAGUÁ,GLIMBER MATTOS DE CARVALHO,1,EE. AGENOR DE CAMPOS
1716899,MONGAGUÁ,GLIMBER MATTOS DE CARVALHO,3,EMEIEF CLAUDIA MARIA ANDRELLA
1717400,MONGAGUÁ,JOSÉ CARLOS DOS SANTOS,2,EMEF. JACOUB KOUKDJIAN
1720924,MONGAGUÁ,PAULO HENRIQUE MARTINS,1,EE. PROF. AIDA LEDA BAUER DAVIES
