,NM_MUNICIPIO,DS_CARGO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
3170028,MONGAGUÁ,Vereador,JULIO CESAR DELFINO DE OLIVEIRA,1,EMEF. TONICO SILVA
3171138,MONGAGUÁ,Vereador,RICHARD KOTZENT,1,EMEF. REGINA MARIA
3174259,MONGAGUÁ,Vereador,JOÃO CARLOS DOS SANTOS,1,EMEF. PROF. PEDRO FERNANDES DANTE
3179127,MONGAGUÁ,Vereador,ROGÉRIO SIMÕES DE ARAÚJO,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3181171,MONGAGUÁ,Vereador,EDSON ARANTE DO LINO,1,EMEIEF. PEQUENO PRÍNCIPE
3185028,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,14,EE. AGENOR DE CAMPOS
3185283,MONGAGUÁ,Vereador,SIDNEY DA SILVA LOPES,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
3186685,MONGAGUÁ,Vereador,PAULO DE OLIVEIRA TAVARES,3,EE. PROF. ARACY DA SILVA FREITAS
3187529,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,11,EMEF. JACOUB KOUKDJIAN
3189199,MONGAGUÁ,Vereador,PAULO DE OLIVEIRA TAVARES,5,EE. PROF. ARACY DA SILVA FREITAS
3189575,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,6,EMEF. JACOUB KOUKDJIAN
3190043,MONGAGUÁ,Vereador,RANIEDSON FERNANDES DE LIMA,2,EMEF. VERA CRUZ
3190211,MONGAGUÁ,Vereador,EDSON ARANTE DO LINO,1,EMEF. JACOUB KOUKDJIAN
3192749,MONGAGUÁ,Vereador,PAULO DE OLIVEIRA TAVARES,1,EMEF. PROF. PEDRO FERNANDES DANTE
3193628,MONGAGUÁ,Vereador,DIEGO ROBERTO ALVES SAES,3,EE. AGENOR DE CAMPOS
3198041,MONGAGUÁ,Vereador,RANIEDSON FERNANDES DE LIMA,7,EMEF. TONICO SILVA
3198056,MONGAGUÁ,Vereador,RANIEDSON FERNANDES DE LIMA,4,EMEF. JACOUB KOUKDJIAN
3198094,MONGAGUÁ,Vereador,WILTON CARNEIRO DE OLIVEIRA,2,EMEF SIRANA KOUKDJIAN
3200615,MONGAGUÁ,Vereador,WILTON CARNEIRO DE OLIVEIRA,2,EMEF. VERA CRUZ
3204600,MONGAGUÁ,Vereador,CARLOS EDUARDO HUBNER DE OLIVEIRA,4,EMEF. TONICO SILVA
3205358,MONGAGUÁ,Vereador,ANTONIO CARLOS ALVES DE LIRA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3206870,MONGAGUÁ,Vereador,SCARLETE DE SOUZA PORTELLA,2,EE. AGENOR DE CAMPOS
3207205,MONGAGUÁ,Vereador,RICHARD KOTZENT,1,EE. AGENOR DE CAMPOS
3208165,MONGAGUÁ,Vereador,ADEILSON JOSÉ DA SILVA,2,EMEF. PROF. PEDRO FERNANDES DANTE
3208230,MONGAGUÁ,Vereador,RICHARD KOTZENT,1,EE. AGENOR DE CAMPOS
3209354,MONGAGUÁ,Vereador,SANDRO LARA VIEIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
3210339,MONGAGUÁ,Vereador,LUIZ BERBIZ DE OLIVEIRA,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3210832,MONGAGUÁ,Vereador,ANTONIO CARLOS ALVES DE LIRA,1,EE. AGENOR DE CAMPOS
3210866,MONGAGUÁ,Vereador,ANTONIO CARLOS ALVES DE LIRA,4,EMEF. IVONE DE ALMEIDA MONTEIRO
3212106,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,1,EMEF. TONICO SILVA
3212668,MONGAGUÁ,Vereador,FABRICIO DA SILVA ALMEIDA,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3212669,MONGAGUÁ,Vereador,ADEILSON JOSÉ DA SILVA,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3213436,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,1,EE. PROF. AIDA LEDA BAUER DAVIES
3213889,MONGAGUÁ,Vereador,LUIZ BERBIZ DE OLIVEIRA,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
3214180,MONGAGUÁ,Vereador,FABRICIO DA SILVA ALMEIDA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
3215858,MONGAGUÁ,Vereador,SCARLETE DE SOUZA PORTELLA,1,EMEF. JACOUB KOUKDJIAN
3216606,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,3,EE. PROF. AIDA LEDA BAUER DAVIES
3218852,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,5,EMEF. PREFEITO CASSIMIRO CORREA NETO
3220216,MONGAGUÁ,Vereador,SISLEY LENCINI,1,EE. PROF. ARACY DA SILVA FREITAS
3222148,MONGAGUÁ,Vereador,CARLOS EDUARDO HUBNER DE OLIVEIRA,1,EE. PROF. AIDA LEDA BAUER DAVIES
3222471,MONGAGUÁ,Vereador,MARCOS PAULO DO NASCIMENTO,2,EE. AGENOR DE CAMPOS
3223744,MONGAGUÁ,Vereador,ANDERSON GONÇALVES DA ROCHA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3224147,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,13,EMEF. BARIGUI
3224219,MONGAGUÁ,Vereador,CARLOS NOGUEIRA DA SILVA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3225317,MONGAGUÁ,Prefeito,MÁRCIO MELO GOMES,127,EMEF. TONICO SILVA
3225832,MONGAGUÁ,Prefeito,MÁRCIO MELO GOMES,130,EMEF. REGINA MARIA
3226101,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
3226648,MONGAGUÁ,Vereador,DIEGO MARTINS DOMINGUES,10,EMEF. IVONE DE ALMEIDA MONTEIRO
3227078,MONGAGUÁ,Vereador,MARCIO ROBERTO DANTAS ALVES,2,EMEF. TONICO SILVA
3228118,MONGAGUÁ,Vereador,DIEGO MARTINS DOMINGUES,6,EMEF. TONICO SILVA
3229472,MONGAGUÁ,Vereador,MARCOS PAULO DO NASCIMENTO,1,EE. PROF. ARACY DA SILVA FREITAS
3229812,MONGAGUÁ,Prefeito,MÁRCIO MELO GOMES,127,EMEF. JACOUB KOUKDJIAN
3230542,MONGAGUÁ,Vereador,MARCIO ROBERTO DANTAS ALVES,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
3231882,MONGAGUÁ,Vereador,SIDNEY DA SILVA LOPES,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3232002,MONGAGUÁ,Vereador,MARCOS PAULO DO NASCIMENTO,3,EMEF. PROF. PEDRO FERNANDES DANTE
3232617,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,12,EMEF. BARIGUI
3232828,MONGAGUÁ,Prefeito,MÁRCIO MELO GOMES,135,EMEF. REGINA MARIA
3233144,MONGAGUÁ,Vereador,DANIEL SOARES DA SILVA,2,EMEF. TONICO SILVA
3233605,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,6,EMEF. FLÓRIDA MIRIM
3235790,MONGAGUÁ,Vereador,MARIVA BARROSO DE OLIVEIRA PAIVA,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3238128,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,12,EMEF. FLÓRIDA MIRIM
3238300,MONGAGUÁ,Vereador,PAULO HENRIQUE MARTINS,2,EE. PROF. ARACY DA SILVA FREITAS
3239935,MONGAGUÁ,Vereador,SILVIO VIANA VIEIRA,4,EMEIEF. PEQUENO PRÍNCIPE
3240310,MONGAGUÁ,Vereador,DAVID JOSÉ DOS SANTOS,5,EMEIEF. PEQUENO PRÍNCIPE
3240344,MONGAGUÁ,Vereador,EDUARDO DA SILVA DUARTE,1,EMEF. REGINA MARIA
3241018,MONGAGUÁ,Vereador,JOÃO CARLOS BATISTA DE SOUZA,3,EE. AGENOR DE CAMPOS
3241283,MONGAGUÁ,Vereador,PAULO HENRIQUE MARTINS,2,EMEF. VERA CRUZ
3241341,MONGAGUÁ,Vereador,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
3243806,MONGAGUÁ,Vereador,PAULO HENRIQUE MARTINS,4,EMEF. IVONE DE ALMEIDA MONTEIRO
3244794,MONGAGUÁ,Vereador,PAULO HENRIQUE MARTINS,9,EMEIEF. PEQUENO PRÍNCIPE
3245415,MONGAGUÁ,Vereador,SILVIO VIANA VIEIRA,1,EMEF. FLÓRIDA MIRIM
3247622,MONGAGUÁ,Vereador,IRENE CLEMENTINA MARQUES TUPINÁ,2,EMEF. VERA CRUZ
3248125,MONGAGUÁ,Vereador,DIEGO MARTINS DOMINGUES,14,EMEF. BARIGUI
3248741,MONGAGUÁ,Vereador,EDSON ARANTE DO LINO,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3250436,MONGAGUÁ,Vereador,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,3,EMEF. REGINA MARIA
3251593,MONGAGUÁ,Vereador,EDUARDO DA SILVA DUARTE,1,EE. PROF. AIDA LEDA BAUER DAVIES
3252780,MONGAGUÁ,Vereador,PAULO HENRIQUE MARTINS,10,EMEF. JACOUB KOUKDJIAN
3253732,MONGAGUÁ,Vereador,LINDAUVA BRANCO LIMA,1,EE. PROF. ARACY DA SILVA FREITAS
3254374,MONGAGUÁ,Vereador,EDUARDO DA SILVA DUARTE,2,EMEIEF. PEQUENO PRÍNCIPE
3255048,MONGAGUÁ,Vereador,VANELITO DE JESUS,2,EE. PROF. AIDA LEDA BAUER DAVIES
3255244,MONGAGUÁ,Vereador,RICHARD KOTZENT,1,EE. PROF. ARACY DA SILVA FREITAS
3256604,MONGAGUÁ,Vereador,LUIZ BERBIZ DE OLIVEIRA,2,EMEF. TONICO SILVA
3256873,MONGAGUÁ,Vereador,SILVIO TAMAGNINI DE AQUINO,1,EMEIEF. PEQUENO PRÍNCIPE
3257221,MONGAGUÁ,Vereador,RICHARD KOTZENT,3,EE. PROF. ARACY DA SILVA FREITAS
3259448,MONGAGUÁ,Vereador,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,2,EMEF. TONICO SILVA
3259531,MONGAGUÁ,Vereador,ANA PAULA BUONO,1,EE. PROF. ARACY DA SILVA FREITAS
3259761,MONGAGUÁ,Vereador,RICHARD KOTZENT,1,EMEF. PROF. PEDRO FERNANDES DANTE
3260632,MONGAGUÁ,Vereador,EDUARDO DA SILVA DUARTE,2,EE. AGENOR DE CAMPOS
3261393,MONGAGUÁ,Vereador,SUELI MOREIRA BRITO DOS SANTOS,2,EE. AGENOR DE CAMPOS
3262385,MONGAGUÁ,Vereador,EDUARDO DA SILVA DUARTE,5,EMEF. PROF. PEDRO FERNANDES DANTE
3262625,MONGAGUÁ,Vereador,SANDRO LARA VIEIRA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
3263651,MONGAGUÁ,Vereador,SANDRO LARA VIEIRA,2,EMEF. TONICO SILVA
3264180,MONGAGUÁ,Vereador,DIEGO MARTINS DOMINGUES,12,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3264474,MONGAGUÁ,Vereador,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,4,EMEF. JACOUB KOUKDJIAN
3273136,MONGAGUÁ,Vereador,SANDRO LARA VIEIRA,3,EE. PROF. AIDA LEDA BAUER DAVIES
3277417,MONGAGUÁ,Vereador,SILVIO TAMAGNINI DE AQUINO,2,EMEF. PROF. PEDRO FERNANDES DANTE
3277702,MONGAGUÁ,Vereador,FÁBIO RIBEIRO ARENA,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3278181,MONGAGUÁ,Vereador,LUIZ BERBIZ DE OLIVEIRA,4,EE. AGENOR DE CAMPOS
3278910,MONGAGUÁ,Vereador,SILVIO TAMAGNINI DE AQUINO,1,EMEF. PROF. PEDRO FERNANDES DANTE
3281998,MONGAGUÁ,Vereador,DANIEL SOARES DA SILVA,1,EE. PROF. ARACY DA SILVA FREITAS
3283873,MONGAGUÁ,Vereador,ADRIANO DONATTI DE SOUZA,2,EMEF SIRANA KOUKDJIAN
3284337,MONGAGUÁ,Vereador,IVANALDO SANTANA DIAS,1,EMEF SIRANA KOUKDJIAN
3285900,MONGAGUÁ,Vereador,EDUARDO DA SILVA DUARTE,1,EMEF. BARIGUI
3287421,MONGAGUÁ,Vereador,EDUARDO DA SILVA DUARTE,1,EMEF. FLÓRIDA MIRIM
3291156,MONGAGUÁ,Vereador,ALESSANDRA BARBOZA DA SILVA,2,EMEF. TONICO SILVA
3292415,MONGAGUÁ,Vereador,DANIEL SOARES DA SILVA,4,EE. AGENOR DE CAMPOS
3295685,MONGAGUÁ,Vereador,JULIO CESAR DELFINO DE OLIVEIRA,1,EMEF. PROF. PEDRO FERNANDES DANTE
3296241,MONGAGUÁ,Vereador,PAULO HENRIQUE DOMINGOS RAMOS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3296345,MONGAGUÁ,Vereador,ANTONIO CARLOS ALVES DE LIRA,1,EMEF SIRANA KOUKDJIAN
3296857,MONGAGUÁ,Vereador,LUIZ BERBIZ DE OLIVEIRA,6,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3297915,MONGAGUÁ,Vereador,MICHELLE BRITO DA SILVA,1,EMEF. BARIGUI
3298025,MONGAGUÁ,Vereador,LUIZ BERBIZ DE OLIVEIRA,8,EMEF. REGINA MARIA
3298265,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
3298303,MONGAGUÁ,Vereador,SANDRA MARISA RIBEIRO,2,EMEF. PROF. PEDRO FERNANDES DANTE
3298391,MONGAGUÁ,Vereador,ANTONIO CARLOS ALVES DE LIRA,3,EMEF. VERA CRUZ
3298963,MONGAGUÁ,Vereador,DANIEL SOARES DA SILVA,6,EMEF. JACOUB KOUKDJIAN
3299736,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,8,EE. PROF. AIDA LEDA BAUER DAVIES
3300736,MONGAGUÁ,Vereador,ADEILSON JOSÉ DA SILVA,3,EE. PROF. ARACY DA SILVA FREITAS
3300737,MONGAGUÁ,Vereador,FABRICIO DA SILVA ALMEIDA,1,EE. PROF. ARACY DA SILVA FREITAS
3302529,MONGAGUÁ,Vereador,JULIA GARE DOS ANJOS,1,EMEF. BARIGUI
3302538,MONGAGUÁ,Vereador,SONIA MARIA DE CAMARGO OLIVEIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
3302979,MONGAGUÁ,Vereador,DANIEL SOARES DA SILVA,2,EMEF. JACOUB KOUKDJIAN
3303156,MONGAGUÁ,Vereador,RANIEDSON FERNANDES DE LIMA,6,EMEF. BARIGUI
3305438,MONGAGUÁ,Vereador,EDUARDO DA SILVA DUARTE,1,EMEF. FLÓRIDA MIRIM
3305922,MONGAGUÁ,Vereador,MAURO WILLIANS KHATAUNIAN,1,EMEIEF. PEQUENO PRÍNCIPE
3307415,MONGAGUÁ,Vereador,ANDRÉ DA SILVA ROCHA,16,EMEF. FLÓRIDA MIRIM
3307911,MONGAGUÁ,Vereador,LUIZ BERBIZ DE OLIVEIRA,9,EMEF. FLÓRIDA MIRIM
3308171,MONGAGUÁ,Vereador,VALDOMIRO VICTONI JUNIOR,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3309414,MONGAGUÁ,Vereador,ANTONIO CARLOS ALVES DE LIRA,1,EMEF. BARIGUI
3311362,MONGAGUÁ,Vereador,ANTONIO CARLOS ALVES DE LIRA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3312073,MONGAGUÁ,Vereador,JOZIMAR ALEXANDRE DA SILVA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
3312742,MONGAGUÁ,Vereador,MARIA PAULA PEREIRA KOUKDJIAN,3,EE. AGENOR DE CAMPOS
3314051,MONGAGUÁ,Vereador,JOZIMAR ALEXANDRE DA SILVA,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
3314276,MONGAGUÁ,Vereador,ADEILSON JOSÉ DA SILVA,13,EMEF. REGINA MARIA
3315991,MONGAGUÁ,Vereador,EDILSON TONON D ALMEIDA,6,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3316742,MONGAGUÁ,Vereador,MICHAEL GETRO CALSAVARI NEVES,1,EMEF. TONICO SILVA
3316766,MONGAGUÁ,Vereador,ADEILSON JOSÉ DA SILVA,8,EMEF. REGINA MARIA
3323410,MONGAGUÁ,Vereador,CARLOS EDUARDO HUBNER DE OLIVEIRA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3325332,MONGAGUÁ,Vereador,CARLOS JACO ROCHA,12,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3325342,MONGAGUÁ,Vereador,JOSEFA ELIEGE BARBOSA DE DEUS,1,EMEIEF. PEQUENO PRÍNCIPE
3326826,MONGAGUÁ,Vereador,CARLOS JACO ROCHA,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
3327575,MONGAGUÁ,Vereador,RANIEDSON FERNANDES DE LIMA,5,EMEF. BARIGUI
3328423,MONGAGUÁ,Vereador,ANTONIO CARLOS ALVES DE LIRA,1,EE. PROF. AIDA LEDA BAUER DAVIES
3330511,MONGAGUÁ,Vereador,SIDNEY DA SILVA LOPES,1,EMEF. VERA CRUZ
3334782,MONGAGUÁ,Vereador,MARIA MARTA SOARES,1,EMEF. VERA CRUZ
3335594,MONGAGUÁ,Vereador,HERMES VACCARI JUNIOR,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
3339343,MONGAGUÁ,Vereador,MAISA GRILLO DA SILVA,1,EE. PROF. AIDA LEDA BAUER DAVIES
3341245,MONGAGUÁ,Vereador,VALTER SILVA DE LIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
3341292,MONGAGUÁ,Vereador,EDILENA DAS GRAÇAS SILVA CALLIPO CAVALCANTI,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3342671,MONGAGUÁ,Vereador,ALESSANDRA BARBOZA DA SILVA,1,EE. AGENOR DE CAMPOS
3343277,MONGAGUÁ,Vereador,CARLOS NOGUEIRA DA SILVA,2,EE. PROF. ARACY DA SILVA FREITAS
3343549,MONGAGUÁ,Vereador,PATRICIA GLEICI ALBERTO SOBOYEJO,1,EMEF. VERA CRUZ
3344386,MONGAGUÁ,Vereador,DIEGO ROBERTO ALVES SAES,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3344810,MONGAGUÁ,Vereador,MARIA MARTA SOARES,1,EE. PROF. ARACY DA SILVA FREITAS
3346192,MONGAGUÁ,Vereador,VALTER SILVA DE LIRA,2,EE. AGENOR DE CAMPOS
3346735,MONGAGUÁ,Vereador,VALTER SILVA DE LIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3346779,MONGAGUÁ,Vereador,ANDERSON GONÇALVES DA ROCHA,1,EMEF. VERA CRUZ
3349017,MONGAGUÁ,Vereador,MARCOS PAULO DO NASCIMENTO,4,EMEF SIRANA KOUKDJIAN
3349394,MONGAGUÁ,Vereador,SILVIO VIANA VIEIRA,3,EMEF. JACOUB KOUKDJIAN
3350797,MONGAGUÁ,Vereador,JUCINÉIA OLIVEIRA ALVES FERREIRA,1,EE. AGENOR DE CAMPOS
3351652,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,1,EMEIEF. PEQUENO PRÍNCIPE
3352293,MONGAGUÁ,Vereador,JUCINÉIA OLIVEIRA ALVES FERREIRA,1,EE. AGENOR DE CAMPOS
3352380,MONGAGUÁ,Vereador,ALESSANDRA BARBOZA DA SILVA,1,EMEIEF. PEQUENO PRÍNCIPE
3352437,MONGAGUÁ,Vereador,CRISTINA APARECIDA SANTOS,1,EMEF. REGINA MARIA
3352884,MONGAGUÁ,Vereador,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,1,EMEF. BARIGUI
3354632,MONGAGUÁ,Vereador,WILTON CARNEIRO DE OLIVEIRA,1,EMEF. BARIGUI
3354785,MONGAGUÁ,Vereador,JUCINÉIA OLIVEIRA ALVES FERREIRA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
3354815,MONGAGUÁ,Vereador,JUCINÉIA OLIVEIRA ALVES FERREIRA,3,EMEIEF. PEQUENO PRÍNCIPE
3354927,MONGAGUÁ,Vereador,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3355009,MONGAGUÁ,Vereador,FÁBIO CARVALHO DONATO,2,EMEF. TONICO SILVA
3355657,MONGAGUÁ,Vereador,WILTON CARNEIRO DE OLIVEIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3356567,MONGAGUÁ,Vereador,FÁBIO CARVALHO DONATO,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
3356907,MONGAGUÁ,Vereador,ALESSANDRA BARBOZA DA SILVA,1,EMEF. PROF. PEDRO FERNANDES DANTE
3358524,MONGAGUÁ,Vereador,FÁBIO CARVALHO DONATO,2,EE. PROF. AIDA LEDA BAUER DAVIES
3359912,MONGAGUÁ,Vereador,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
3360292,MONGAGUÁ,Vereador,JUCINÉIA OLIVEIRA ALVES FERREIRA,1,EMEF. JACOUB KOUKDJIAN
3361189,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,6,EMEIEF. PEQUENO PRÍNCIPE
3361391,MONGAGUÁ,Vereador,ALESSANDRA BARBOZA DA SILVA,2,EMEF. PROF. PEDRO FERNANDES DANTE
3361943,MONGAGUÁ,Vereador,ALESSANDRA BARBOZA DA SILVA,1,EMEF. BARIGUI
3362512,MONGAGUÁ,Vereador,MARCOS PAULO DO NASCIMENTO,1,EE. PROF. ARACY DA SILVA FREITAS
3363176,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,7,EE. AGENOR DE CAMPOS
3364636,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,7,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3364641,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,13,EMEF. JACOUB KOUKDJIAN
3365542,MONGAGUÁ,Vereador,FÁBIO CARVALHO DONATO,1,EMEF. IVONE DE ALMEIDA MONTEIRO
3365652,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,1,EMEF. TONICO SILVA
3366160,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,2,EMEF. PROF. PEDRO FERNANDES DANTE
3366183,MONGAGUÁ,Vereador,EDUARDO SANTANA ROQUE DA SILVA,18,EMEF. REGINA MARIA
3367797,MONGAGUÁ,Vereador,APARECIDA MARIA DE APARÍCIO DE PAULA E SILVA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
3368679,MONGAGUÁ,Vereador,SUELI MOREIRA BRITO DOS SANTOS,1,EE. AGENOR DE CAMPOS
3369206,MONGAGUÁ,Vereador,DIEGO MARTINS DOMINGUES,5,EMEF. TONICO SILVA
3369547,MONGAGUÁ,Vereador,MARCOS PAULO DO NASCIMENTO,1,EMEF. JACOUB KOUKDJIAN
3369671,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
3369682,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,4,EMEF. IVONE DE ALMEIDA MONTEIRO
3369920,MONGAGUÁ,Vereador,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,3,EMEF. JACOUB KOUKDJIAN
3370736,MONGAGUÁ,Vereador,BENTO ROGÉRIO DE SOUSA DE OLIVEIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3372260,MONGAGUÁ,Vereador,FÁBIO RIBEIRO ARENA,10,EMEF. TONICO SILVA
3374702,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,5,EE. AGENOR DE CAMPOS
3377379,MONGAGUÁ,Vereador,BALBINO FERREIRA DE JESUS,1,EMEF. PROF. PEDRO FERNANDES DANTE
3379491,MONGAGUÁ,Vereador,RICARDO POETA,1,EMEF. VERA CRUZ
3380861,MONGAGUÁ,Vereador,GILSON PEREIRA DA SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3382141,MONGAGUÁ,Vereador,MAURO WILLIANS KHATAUNIAN,2,EE. AGENOR DE CAMPOS
3382928,MONGAGUÁ,Vereador,VALDOMIRO VICTONI JUNIOR,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3383430,MONGAGUÁ,Vereador,VALDOMIRO VICTONI JUNIOR,5,EMEF. PREFEITO CASSIMIRO CORREA NETO
3384131,MONGAGUÁ,Vereador,FÁBIO JACKSON LOPES MATOS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3388649,MONGAGUÁ,Vereador,AUREO TADEUS DA SILVA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
3389878,MONGAGUÁ,Vereador,MARCOS SIQUEIRA GONÇALVES,2,EMEF. BARIGUI
3389884,MONGAGUÁ,Vereador,VALDOMIRO VICTONI JUNIOR,1,EE. AGENOR DE CAMPOS
3391382,MONGAGUÁ,Vereador,DIEGO ROBERTO ALVES SAES,2,EMEF. PROF. PEDRO FERNANDES DANTE
3392395,MONGAGUÁ,Vereador,DIEGO ROBERTO ALVES SAES,2,EMEF. REGINA MARIA
3392685,MONGAGUÁ,Vereador,PAULO HENRIQUE DOMINGOS RAMOS,2,EE. AGENOR DE CAMPOS
3393511,MONGAGUÁ,Vereador,ANA PAULA BUONO,2,EMEF. JACOUB KOUKDJIAN
3393620,MONGAGUÁ,Vereador,RANIEDSON FERNANDES DE LIMA,2,EMEF. JACOUB KOUKDJIAN
3397440,MONGAGUÁ,Vereador,MARCOS SIQUEIRA GONÇALVES,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
3399992,MONGAGUÁ,Vereador,MICHELLE BRITO DA SILVA,1,EMEF. REGINA MARIA
3400919,MONGAGUÁ,Vereador,VALDOMIRO VICTONI JUNIOR,5,EMEIEF. PEQUENO PRÍNCIPE
3402309,MONGAGUÁ,Vereador,RICHARD KOTZENT,6,EMEIEF. PEQUENO PRÍNCIPE
3402476,MONGAGUÁ,Vereador,VALDOMIRO VICTONI JUNIOR,2,EMEF. IVONE DE ALMEIDA MONTEIRO
3404268,MONGAGUÁ,Vereador,IVAN BISPO DOS SANTOS,1,EE. PROF. AIDA LEDA BAUER DAVIES
3405736,MONGAGUÁ,Vereador,EDUARDO DA SILVA DUARTE,3,EE. AGENOR DE CAMPOS
3409087,MONGAGUÁ,Vereador,LILIAN SOLEDAD DA SILVA DE SOUZA,1,EMEF. REGINA MARIA
3409336,MONGAGUÁ,Vereador,VALTER SILVA DE LIRA,3,EE. AGENOR DE CAMPOS
3409495,MONGAGUÁ,Vereador,VALDOMIRO VICTONI JUNIOR,3,EMEIEF. PEQUENO PRÍNCIPE
3409913,MONGAGUÁ,Vereador,RICHARD KOTZENT,2,EMEF. JACOUB KOUKDJIAN
3411145,MONGAGUÁ,Vereador,ANDERSON LUIZ DE OLIVEIRA,14,EMEF. TONICO SILVA
