,NM_MUNICIPIO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
1411699,MONGAGUÁ,VALTER CASSIMIRO DA CRUZ,1,EMEF. JACOUB KOUKDJIAN
1412234,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,2,EMEF. VERA CRUZ
1414536,MONGAGUÁ,PAULO HENRIQUE MARTINS,15,EMEF. FLÓRIDA MIRIM
1416203,MONGAGUÁ,JOSE ENILDO DE SOUZA,1,EMEF. JACOUB KOUKDJIAN
1416791,MONGAGUÁ,SANDRO LARA VIEIRA,1,EMEF. FLÓRIDA MIRIM
1417745,MONGAGUÁ,JOSÉ PEDRO FACCINA,3,EMEF. TONICO SILVA
1418019,MONGAGUÁ,MARIA VALDA DA SILVA OLIVEIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1418207,MONGAGUÁ,JOSÉ PEDRO FACCINA,5,EMEF. JACOUB KOUKDJIAN
1418736,MONGAGUÁ,MARIA MADALENA BRITO GOMES,2,EE. PROF. ARACY DA SILVA FREITAS
1419746,MONGAGUÁ,MARIA MADALENA BRITO GOMES,1,EE. AGENOR DE CAMPOS
1421323,MONGAGUÁ,AUREO TADEUS DA SILVA,3,EMEF. TONICO SILVA
1428307,MONGAGUÁ,AUREO TADEUS DA SILVA,7,EMEF. JACOUB KOUKDJIAN
1428561,MONGAGUÁ,JOSEFA ELIEGE BARBOSA DE DEUS,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
1429055,MONGAGUÁ,JOSEFA ELIEGE BARBOSA DE DEUS,1,EMEF. JACOUB KOUKDJIAN
1429712,MONGAGUÁ,PAULO HENRIQUE MARTINS,3,EMEF. IVONE DE ALMEIDA MONTEIRO
1431482,MONGAGUÁ,SÉRGIO MARTINS DA SILVA,1,EMEF. PROF. PEDRO FERNANDES DANTE
1432240,MONGAGUÁ,LUIZ GREGÓRIO AMARO,2,EMEF. VERA CRUZ
1436086,MONGAGUÁ,JOSÉ CARLOS DOS SANTOS,2,EMEIEF. PEQUENO PRÍNCIPE
1436377,MONGAGUÁ,SCARLETE DE SOUZA PORTELLA,1,EMEF. JACOUB KOUKDJIAN
1439399,MONGAGUÁ,SCARLETE DE SOUZA PORTELLA,2,EMEF. VERA CRUZ
1439975,MONGAGUÁ,CARLOS JACO ROCHA,9,EMEF. REGINA MARIA
1440317,MONGAGUÁ,DAVID JOSÉ DOS SANTOS,3,EMEIEF. PEQUENO PRÍNCIPE
1441519,MONGAGUÁ,CARLOS JACO ROCHA,6,EMEF. REGINA MARIA
1449594,MONGAGUÁ,CARLOS JACO ROCHA,5,EE. AGENOR DE CAMPOS
1450096,MONGAGUÁ,CARLOS JACO ROCHA,4,EE. PROF. AIDA LEDA BAUER DAVIES
1452726,MONGAGUÁ,EDUARDO ALVES MENNUCCI,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1454495,MONGAGUÁ,AUREO TADEUS DA SILVA,5,EMEF. VERA CRUZ
1457135,MONGAGUÁ,CARLOS JACO ROCHA,4,EMEF. IVONE DE ALMEIDA MONTEIRO
1457674,MONGAGUÁ,CARLOS JACO ROCHA,4,EMEF. TONICO SILVA
1458561,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,2,EMEF. JACOUB KOUKDJIAN
1488818,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,13,EMEIEF. PEQUENO PRÍNCIPE
1491874,MONGAGUÁ,SILVIO TAMAGNINI DE AQUINO,1,EMEIEF SÍTIO DO PICA PAU AMARELO
1492859,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,1,EMEIEF. PEQUENO PRÍNCIPE
1496727,MONGAGUÁ,JOSÉ CARLOS DOS SANTOS,9,EMEF. BARIGUI
1498747,MONGAGUÁ,SILVANA ALVES MOREIRA DOS SANTOS,1,EMEF. TONICO SILVA
1498841,MONGAGUÁ,SÉRGIO ELIAS DE CARVALHO,1,EE. PROF. ARACY DA SILVA FREITAS
1502940,MONGAGUÁ,AUREO TADEUS DA SILVA,9,EMEF. IVONE DE ALMEIDA MONTEIRO
1504803,MONGAGUÁ,EDUARDO ALVES MENNUCCI,3,EMEF. PREFEITO CASSIMIRO CORREA NETO
1505405,MONGAGUÁ,SCARLETE DE SOUZA PORTELLA,3,EE. PROF. ARACY DA SILVA FREITAS
1511136,MONGAGUÁ,JOSE ENILDO DE SOUZA,7,EMEF. IVONE DE ALMEIDA MONTEIRO
1511832,MONGAGUÁ,EDUARDO ALVES MENNUCCI,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1512146,MONGAGUÁ,JOSE ENILDO DE SOUZA,1,EMEIEF. PEQUENO PRÍNCIPE
1512966,MONGAGUÁ,FÁBIO JACKSON LOPES MATOS,3,EMEF. JACOUB KOUKDJIAN
1514802,MONGAGUÁ,PAULO HENRIQUE MARTINS,8,EMEIEF. PEQUENO PRÍNCIPE
1514818,MONGAGUÁ,JOSÉ CARLOS DOS SANTOS,2,EMEF. BARIGUI
1516016,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,4,EMEF. REGINA MARIA
1519207,MONGAGUÁ,JOSE ENILDO DE SOUZA,1,EMEF. JACOUB KOUKDJIAN
1520276,MONGAGUÁ,MARIVA BARROSO DE OLIVEIRA PAIVA,1,EMEF SIRANA KOUKDJIAN
1520490,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,3,EE. PROF. ARACY DA SILVA FREITAS
1520992,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,2,EE. AGENOR DE CAMPOS
1525989,MONGAGUÁ,TANIA APARECIDA FERREIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1526786,MONGAGUÁ,MARIVA BARROSO DE OLIVEIRA PAIVA,1,EE. PROF. ARACY DA SILVA FREITAS
1526824,MONGAGUÁ,MARIVA BARROSO DE OLIVEIRA PAIVA,2,EMEF. JACOUB KOUKDJIAN
1527584,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,1,EMEF. TONICO SILVA
1527683,MONGAGUÁ,MARIA MADALENA BELISSE,1,EMEF SIRANA KOUKDJIAN
1529721,MONGAGUÁ,MAISA GRILLO DA SILVA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
1534429,MONGAGUÁ,VITOR LUIZ RODRIGUES SERRANO,1,EMEF. REGINA MARIA
1536440,MONGAGUÁ,VITOR LUIZ RODRIGUES SERRANO,2,EMEF. REGINA MARIA
1537907,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,1,EMEF. VERA CRUZ
1541061,MONGAGUÁ,MAURO WILLIANS KHATAUNIAN,1,EMEIEF. PEQUENO PRÍNCIPE
1541214,MONGAGUÁ,EMILIO FERNANDO GONÇALVES JARDIM,11,EMEF. JACOUB KOUKDJIAN
1542435,MONGAGUÁ,EDUARDO ALVES MENNUCCI,1,EMEF. FLÓRIDA MIRIM
1542574,MONGAGUÁ,MAURO WILLIANS KHATAUNIAN,1,EMEF. FLÓRIDA MIRIM
1546919,MONGAGUÁ,VITOR LUIZ RODRIGUES SERRANO,1,EE. AGENOR DE CAMPOS
1547445,MONGAGUÁ,JOSIVALDO DE ALCANTARA,2,EE. PROF. AIDA LEDA BAUER DAVIES
1548125,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,4,EMEF. VERA CRUZ
1549468,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,1,EMEF. VERA CRUZ
1551559,MONGAGUÁ,MARIA VALDA DA SILVA OLIVEIRA,2,EMEF. PROF. PEDRO FERNANDES DANTE
1553479,MONGAGUÁ,JOSIVALDO DE ALCANTARA,4,EMEF. IVONE DE ALMEIDA MONTEIRO
1554027,MONGAGUÁ,HERMES VACCARI JUNIOR,2,EMEF. FLÓRIDA MIRIM
1554505,MONGAGUÁ,JOSIVALDO DE ALCANTARA,1,EMEF. TONICO SILVA
1555054,MONGAGUÁ,CARLOS JACO ROCHA,5,EMEIEF. PEQUENO PRÍNCIPE
1556616,MONGAGUÁ,SCARLETE DE SOUZA PORTELLA,2,EMEF. TONICO SILVA
1556698,MONGAGUÁ,ANDRÉ DA SILVA ROCHA,1,EMEF. REGINA MARIA
1557244,MONGAGUÁ,ANDRÉ DA SILVA ROCHA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
1557577,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,2,EMEF SIRANA KOUKDJIAN
1557701,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,3,EMEF. REGINA MARIA
1559637,MONGAGUÁ,CARLOS JACO ROCHA,10,EE. AGENOR DE CAMPOS
1560096,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,2,EMEF. VERA CRUZ
1560240,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,13,EMEF. IVONE DE ALMEIDA MONTEIRO
1572256,MONGAGUÁ,SÉRGIO MARTINS DA SILVA,1,EMEF. FLÓRIDA MIRIM
1576346,MONGAGUÁ,ALESSANDRA BARBOZA DA SILVA,1,EE. PROF. ARACY DA SILVA FREITAS
1576347,MONGAGUÁ,CRISTINA APARECIDA SANTOS,1,EE. PROF. ARACY DA SILVA FREITAS
1577458,MONGAGUÁ,ALESSANDRA BARBOZA DA SILVA,4,EMEF SIRANA KOUKDJIAN
1585246,MONGAGUÁ,EDUARDO ALVES MENNUCCI,1,EMEF. BARIGUI
1587278,MONGAGUÁ,EDUARDO ALVES MENNUCCI,2,EMEF. FLÓRIDA MIRIM
1588455,MONGAGUÁ,ALESSANDRA BARBOZA DA SILVA,1,EE. PROF. ARACY DA SILVA FREITAS
1593278,MONGAGUÁ,RODOLFO MARCELINO DO CARMO,2,EMEF. BARIGUI
1594246,MONGAGUÁ,GILMAR AGUIAR FREITAS,1,EE. AGENOR DE CAMPOS
1594834,MONGAGUÁ,SÉRGIO ELIAS DE CARVALHO,1,EMEF. REGINA MARIA
1600239,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,7,EMEIEF. PEQUENO PRÍNCIPE
1601944,MONGAGUÁ,SCARLETE DE SOUZA PORTELLA,3,EMEF. VERA CRUZ
1602478,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,10,EMEIEF. PEQUENO PRÍNCIPE
1605305,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,3,EE. AGENOR DE CAMPOS
1606596,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,1,EE. PROF. ARACY DA SILVA FREITAS
1607854,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,4,EMEIEF. PROF. CÉLIA PUPO DE JESUS
1608548,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,1,EMEF. REGINA MARIA
1608903,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,4,EMEF. JACOUB KOUKDJIAN
1610388,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,10,EE. PROF. AIDA LEDA BAUER DAVIES
1610419,MONGAGUÁ,LIRIAN MÁRCIA DA CONCEIÇÃO TAFURI,4,EMEF. FLÓRIDA MIRIM
1615489,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,5,EMEF. TONICO SILVA
1619317,MONGAGUÁ,SANDRO LARA VIEIRA,1,EMEF SIRANA KOUKDJIAN
1620090,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,8,EMEF SIRANA KOUKDJIAN
1622178,MONGAGUÁ,CARLOS JACO ROCHA,5,EMEF. REGINA MARIA
1622782,MONGAGUÁ,AUREO TADEUS DA SILVA,8,EMEF. FLÓRIDA MIRIM
1622790,MONGAGUÁ,SIDNEY DA SILVA LOPES,1,EMEF SIRANA KOUKDJIAN
1623121,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,5,EMEF. VERA CRUZ
1625307,MONGAGUÁ,SIDNEY DA SILVA LOPES,4,EE. PROF. ARACY DA SILVA FREITAS
1625809,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,1,EMEF. TONICO SILVA
1626475,MONGAGUÁ,LUCYMEIRE APARECIDA MARQUES SANTOS DE OLIVEIRA,1,EMEF. VERA CRUZ
1628405,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,7,EMEIEF. PEQUENO PRÍNCIPE
1629531,MONGAGUÁ,LUCYMEIRE APARECIDA MARQUES SANTOS DE OLIVEIRA,1,EE. PROF. ARACY DA SILVA FREITAS
1630130,MONGAGUÁ,LIRIAN MÁRCIA DA CONCEIÇÃO TAFURI,1,EMEF. FLÓRIDA MIRIM
1630245,MONGAGUÁ,FELIPPE PEDRO TEIXEIRA SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1630729,MONGAGUÁ,CARLOS JACO ROCHA,6,EMEF. TONICO SILVA
1630826,MONGAGUÁ,IONE MENGHI BRACCO,1,EMEF. JACOUB KOUKDJIAN
1631640,MONGAGUÁ,ADRIANO FARIA DO NASCIMENTO,1,EMEF. JACOUB KOUKDJIAN
1636016,MONGAGUÁ,LUCYMEIRE APARECIDA MARQUES SANTOS DE OLIVEIRA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
1636732,MONGAGUÁ,CARLOS JACO ROCHA,14,EMEF. JACOUB KOUKDJIAN
1639352,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,1,EMEF. JACOUB KOUKDJIAN
1639871,MONGAGUÁ,JOÃO CARLOS DOS SANTOS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1642676,MONGAGUÁ,MARIA PAULA PEREIRA KOUKDJIAN,1,EMEF. FLÓRIDA MIRIM
1642986,MONGAGUÁ,SÉRGIO MARTINS DA SILVA,1,EMEF. VERA CRUZ
1647230,MONGAGUÁ,ADRIANO DONATTI DE SOUZA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
1651449,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,4,EMEF SIRANA KOUKDJIAN
1652197,MONGAGUÁ,BENTO ROGÉRIO DE SOUSA DE OLIVEIRA,1,EMEIEF. PEQUENO PRÍNCIPE
1652369,MONGAGUÁ,AUREO TADEUS DA SILVA,3,EMEF. REGINA MARIA
1653169,MONGAGUÁ,GILMAR AGUIAR FREITAS,1,EE. AGENOR DE CAMPOS
1658700,MONGAGUÁ,ROGÉRIO OLIVEIRA DE ALMEIDA,3,EMEF. FLÓRIDA MIRIM
1658753,MONGAGUÁ,APARECIDO SANTANA DA SILVA,2,EMEF. FLÓRIDA MIRIM
1659258,MONGAGUÁ,TIAGO OLIVEIRA ROCHA,2,EMEF. FLÓRIDA MIRIM
1661021,MONGAGUÁ,SILVIO TAMAGNINI DE AQUINO,2,EMEIEF. PEQUENO PRÍNCIPE
1661022,MONGAGUÁ,MICHELLE BRITO DA SILVA,1,EMEIEF. PEQUENO PRÍNCIPE
1661713,MONGAGUÁ,FATIMA APARECIDA FROES,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
1663176,MONGAGUÁ,GILMAR AGUIAR FREITAS,2,EE. PROF. ARACY DA SILVA FREITAS
1670041,MONGAGUÁ,SCARLETE DE SOUZA PORTELLA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1670100,MONGAGUÁ,ANDRÉ DA SILVA ROCHA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1671118,MONGAGUÁ,MICHELLE BRITO DA SILVA,1,EMEF. REGINA MARIA
1671583,MONGAGUÁ,LUIZ BERBIZ DE OLIVEIRA,6,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1676601,MONGAGUÁ,MARCOS SIQUEIRA GONÇALVES,2,EMEF. VERA CRUZ
1679068,MONGAGUÁ,DIEGO ROBERTO ALVES SAES,3,EMEF. JACOUB KOUKDJIAN
1680675,MONGAGUÁ,SANDRO LARA VIEIRA,1,EMEF. VERA CRUZ
1681897,MONGAGUÁ,APARECIDO SANTANA DA SILVA,18,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1681900,MONGAGUÁ,TIAGO OLIVEIRA ROCHA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1682100,MONGAGUÁ,MARCOS SIQUEIRA GONÇALVES,1,EMEF. JACOUB KOUKDJIAN
1682919,MONGAGUÁ,JULIO CESAR DELFINO DE OLIVEIRA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1683137,MONGAGUÁ,SILVIO VIANA VIEIRA,2,EMEF. TONICO SILVA
1683139,MONGAGUÁ,SILVIO VIANA VIEIRA,2,EMEF. JACOUB KOUKDJIAN
1684686,MONGAGUÁ,SANDRO LARA VIEIRA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
1686442,MONGAGUÁ,ROGÉRIO OLIVEIRA DE ALMEIDA,3,EMEF. FLÓRIDA MIRIM
1686458,MONGAGUÁ,APARECIDO SANTANA DA SILVA,2,EMEF. FLÓRIDA MIRIM
1686985,MONGAGUÁ,TIAGO OLIVEIRA ROCHA,2,EMEF. FLÓRIDA MIRIM
1687968,MONGAGUÁ,LIRIAN MÁRCIA DA CONCEIÇÃO TAFURI,1,EMEF. BARIGUI
1688013,MONGAGUÁ,VANELITO DE JESUS,4,EMEF. REGINA MARIA
1690587,MONGAGUÁ,VANELITO DE JESUS,1,EMEF. TONICO SILVA
1691722,MONGAGUÁ,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,1,EMEF. JACOUB KOUKDJIAN
1693703,MONGAGUÁ,TANIA APARECIDA FERREIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1694111,MONGAGUÁ,VANELITO DE JESUS,2,EMEF. JACOUB KOUKDJIAN
1694332,MONGAGUÁ,ALESSANDRA BARBOZA DA SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1694794,MONGAGUÁ,CRISTINA APARECIDA SANTOS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1695187,MONGAGUÁ,GILMAR AGUIAR FREITAS,3,EMEF. IVONE DE ALMEIDA MONTEIRO
1697174,MONGAGUÁ,MARIA MADALENA BRITO GOMES,1,EMEF. IVONE DE ALMEIDA MONTEIRO
1697358,MONGAGUÁ,DANIEL SOARES DA SILVA,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1699854,MONGAGUÁ,ALESSANDRA BARBOZA DA SILVA,2,EMEF. FLÓRIDA MIRIM
1700523,MONGAGUÁ,MARIA MADALENA BELISSE,1,EMEF. REGINA MARIA
1704002,MONGAGUÁ,MARCIO ROBERTO DANTAS ALVES,1,EMEF SIRANA KOUKDJIAN
1704306,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,5,EMEF. REGINA MARIA
1705868,MONGAGUÁ,SIDNEY DA SILVA LOPES,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1716640,MONGAGUÁ,IVAN BISPO DOS SANTOS,1,EMEIEF. PEQUENO PRÍNCIPE
1717124,MONGAGUÁ,GILMAR AGUIAR FREITAS,2,EMEF. VERA CRUZ
1717394,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1721723,MONGAGUÁ,VANELITO DE JESUS,1,EE. PROF. ARACY DA SILVA FREITAS
1722714,MONGAGUÁ,VANELITO DE JESUS,1,EE. AGENOR DE CAMPOS
1723699,MONGAGUÁ,IVAN BISPO DOS SANTOS,2,EMEIEF. PEQUENO PRÍNCIPE
1724747,MONGAGUÁ,MARIA MADALENA BRITO GOMES,2,EMEIEF. PEQUENO PRÍNCIPE
1725668,MONGAGUÁ,IVAN BISPO DOS SANTOS,3,EMEF. JACOUB KOUKDJIAN
1726663,MONGAGUÁ,IVAN BISPO DOS SANTOS,1,EMEF. TONICO SILVA
1726796,MONGAGUÁ,EDUARDO ALVES MENNUCCI,3,EMEF. IVONE DE ALMEIDA MONTEIRO
1727151,MONGAGUÁ,PAULO HENRIQUE MARTINS,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
1728547,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,7,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1729209,MONGAGUÁ,BENTO ROGÉRIO DE SOUSA DE OLIVEIRA,3,EMEF. FLÓRIDA MIRIM
1729577,MONGAGUÁ,RANIEDSON FERNANDES DE LIMA,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
1731164,MONGAGUÁ,IVAN BISPO DOS SANTOS,1,EMEIEF. PEQUENO PRÍNCIPE
1733183,MONGAGUÁ,ROGÉRIO OLIVEIRA DE ALMEIDA,1,EMEIEF. PEQUENO PRÍNCIPE
1733242,MONGAGUÁ,JOSÉ PEDRO FACCINA,8,EMEF. REGINA MARIA
1736140,MONGAGUÁ,ROGÉRIO OLIVEIRA DE ALMEIDA,1,EMEF. PROF. PEDRO FERNANDES DANTE
1736181,MONGAGUÁ,APARECIDO SANTANA DA SILVA,6,EMEF. PROF. PEDRO FERNANDES DANTE
1738205,MONGAGUÁ,VANELITO DE JESUS,1,EMEIEF. PEQUENO PRÍNCIPE
1738794,MONGAGUÁ,CARLOS JACO ROCHA,13,EMEIEF. PEQUENO PRÍNCIPE
1739785,MONGAGUÁ,JOÃO CARLOS BATISTA DE SOUZA,4,EMEF. BARIGUI
1740185,MONGAGUÁ,APARECIDO SANTANA DA SILVA,6,EMEF. PROF. PEDRO FERNANDES DANTE
1742030,MONGAGUÁ,CARLOS JACO ROCHA,5,EMEF. REGINA MARIA
1742283,MONGAGUÁ,SIDNEY DA SILVA LOPES,2,EMEF. VERA CRUZ
1743532,MONGAGUÁ,HERMES VACCARI JUNIOR,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1744532,MONGAGUÁ,HERMES VACCARI JUNIOR,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
1745843,MONGAGUÁ,AUREO TADEUS DA SILVA,3,EMEF. REGINA MARIA
1746854,MONGAGUÁ,ROGÉRIO SIMÕES DE ARAÚJO,2,EMEF. TONICO SILVA
1746857,MONGAGUÁ,JUCINÉIA OLIVEIRA ALVES FERREIRA,1,EMEF. BARIGUI
1747300,MONGAGUÁ,AUREO TADEUS DA SILVA,6,EMEF. IVONE DE ALMEIDA MONTEIRO
1748379,MONGAGUÁ,JUCINÉIA OLIVEIRA ALVES FERREIRA,1,EMEF. FLÓRIDA MIRIM
1748830,MONGAGUÁ,ANDERSON GONÇALVES DA ROCHA,2,EMEF SIRANA KOUKDJIAN
1748874,MONGAGUÁ,EDILENA DAS GRAÇAS SILVA CALLIPO CAVALCANTI,1,EMEF. BARIGUI
1749568,MONGAGUÁ,JULIO CESAR DELFINO DE OLIVEIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
1749854,MONGAGUÁ,MARCUS VINICIUS PEREIRA,1,EMEF. JACOUB KOUKDJIAN
1750858,MONGAGUÁ,ANDERSON GONÇALVES DA ROCHA,1,EMEF. VERA CRUZ
1750866,MONGAGUÁ,ROGÉRIO SIMÕES DE ARAÚJO,1,EMEF. PROF. PEDRO FERNANDES DANTE
1751397,MONGAGUÁ,ROGÉRIO SIMÕES DE ARAÚJO,1,EMEF. REGINA MARIA
1751880,MONGAGUÁ,CARLOS NOGUEIRA DA SILVA,6,EMEF. VERA CRUZ
1754554,MONGAGUÁ,FÁBIO RIBEIRO ARENA,6,EMEF. JACOUB KOUKDJIAN
1754760,MONGAGUÁ,FÁBIO JACKSON LOPES MATOS,1,EMEF. REGINA MARIA
1755592,MONGAGUÁ,BENTO ROGÉRIO DE SOUSA DE OLIVEIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1756646,MONGAGUÁ,WILLIAN DO NASCIMENTO AMORIM,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1756832,MONGAGUÁ,CARLOS EDUARDO HUBNER DE OLIVEIRA,3,EMEF. IVONE DE ALMEIDA MONTEIRO
1757309,MONGAGUÁ,AUREO TADEUS DA SILVA,1,EMEF SIRANA KOUKDJIAN
1757393,MONGAGUÁ,FABRICIO GARCIA LUIZ DE ALMEIDA,1,EMEIEF. PEQUENO PRÍNCIPE
1758089,MONGAGUÁ,FÁBIO RIBEIRO ARENA,3,EMEF. JACOUB KOUKDJIAN
1758393,MONGAGUÁ,EDSON ARANTE DO LINO,1,EMEF. BARIGUI
1758595,MONGAGUÁ,BENTO ROGÉRIO DE SOUSA DE OLIVEIRA,1,EMEF. BARIGUI
1758742,MONGAGUÁ,JOÃO CARLOS DOS SANTOS,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
1760873,MONGAGUÁ,APARECIDA MARIA DE APARÍCIO DE PAULA E SILVA,1,EE. PROF. AIDA LEDA BAUER DAVIES
1761032,MONGAGUÁ,CARLOS JACO ROCHA,11,EMEIEF SÍTIO DO PICA PAU AMARELO
1761470,MONGAGUÁ,SÉRGIO MARTINS DA SILVA,1,EE. PROF. ARACY DA SILVA FREITAS
1763592,MONGAGUÁ,BENTO ROGÉRIO DE SOUSA DE OLIVEIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
1764381,MONGAGUÁ,ANDERSON GONÇALVES DA ROCHA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1764408,MONGAGUÁ,CARLOS NOGUEIRA DA SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1765281,MONGAGUÁ,MARCOS SIQUEIRA GONÇALVES,1,EMEF. BARIGUI
1765371,MONGAGUÁ,VALDOMIRO VICTONI JUNIOR,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
1765396,MONGAGUÁ,ABRAÃO GONÇALVES,1,EE. AGENOR DE CAMPOS
1765831,MONGAGUÁ,ANTONIO CARLOS ALVES DE LIRA,3,EMEF. VERA CRUZ
1767612,MONGAGUÁ,ADRIANO FARIA DO NASCIMENTO,1,EMEF. FLÓRIDA MIRIM
1768497,MONGAGUÁ,SÉRGIO MARTINS DA SILVA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
1769930,MONGAGUÁ,ANDRÉ ALVES DOS SANTOS,1,EMEF. BARIGUI
1771345,MONGAGUÁ,ANTONIO CARLOS ALVES DE LIRA,1,EE. PROF. ARACY DA SILVA FREITAS
1771909,MONGAGUÁ,LUCAS EDUARDO DA SILVA SAMPAIO,2,EMEF. FLÓRIDA MIRIM
1772436,MONGAGUÁ,COSME EDIMAR FERREIRA DE SOUZA,1,EMEF. IVONE DE ALMEIDA MONTEIRO
1773474,MONGAGUÁ,SÉRGIO MARTINS DA SILVA,1,EMEF. VERA CRUZ
1774103,MONGAGUÁ,APARECIDO SANTANA DA SILVA,17,EMEF. PREFEITO CASSIMIRO CORREA NETO
1774636,MONGAGUÁ,TIAGO OLIVEIRA ROCHA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
1777983,MONGAGUÁ,LUCAS EDUARDO DA SILVA SAMPAIO,1,EMEF. FLÓRIDA MIRIM
1780444,MONGAGUÁ,ADEILSON JOSÉ DA SILVA,9,EMEIEF. PEQUENO PRÍNCIPE
1781144,MONGAGUÁ,ADRIANA GALINDO DOS SANTOS LEITE,1,EMEF. FLÓRIDA MIRIM
1781824,MONGAGUÁ,SILVIO VIANA VIEIRA,1,EMEF. VERA CRUZ
1783668,MONGAGUÁ,ROGÉRIO OLIVEIRA DE ALMEIDA,1,EMEF. BARIGUI
1783672,MONGAGUÁ,APARECIDO SANTANA DA SILVA,2,EMEF. BARIGUI
1785853,MONGAGUÁ,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,4,EMEF. VERA CRUZ
