,NM_MUNICIPIO,DS_CARGO,NM_VOTAVEL,QT_VOTOS,NM_LOCAL_VOTACAO
596223,MONGAGUÁ,Vereador,ANDRE DA SILVA ROCHA,2,EMEF VEREADOR GIVALDO ALVES GOMES
596243,MONGAGUÁ,Vereador,ANDRE DA SILVA ROCHA,1,EE. AGENOR DE CAMPOS
596251,MONGAGUÁ,Vereador,ANDRE DA SILVA ROCHA,4,EMEIEF CLAUDIA MARIA ANDRELLA
596726,MONGAGUÁ,Vereador,JOÃO DA SILVA GUABIRABA,1,EMEF. JACOUB KOUKDJIAN
596730,MONGAGUÁ,Vereador,JOÃO DA SILVA GUABIRABA,3,EMEF VEREADOR GIVALDO ALVES GOMES
596788,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,1,EMEIEF CLAUDIA MARIA ANDRELLA
596789,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,2,EMEF. PROF. PEDRO FERNANDES DANTE
597223,MONGAGUÁ,Vereador,ABRAÃO GONÇALVES,1,EMEF VEREADOR GIVALDO ALVES GOMES
597244,MONGAGUÁ,Vereador,ABRAÃO GONÇALVES,1,EMEIEF CLAUDIA MARIA ANDRELLA
597278,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,2,EMEIEF CLAUDIA MARIA ANDRELLA
597282,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,3,EMEF. PROF. PEDRO FERNANDES DANTE
597768,MONGAGUÁ,Vereador,JOSEFA VITORINO DA SILVA,2,EMEF. IVONE DE ALMEIDA MONTEIRO
598726,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
598733,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,2,EMEF. JACOUB KOUKDJIAN
598743,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,4,EMEF. IVONE DE ALMEIDA MONTEIRO
598763,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,7,EMEF. IVONE DE ALMEIDA MONTEIRO
599824,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,1,EMEIEF CLAUDIA MARIA ANDRELLA
599826,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,3,EMEF. PROF. PEDRO FERNANDES DANTE
600779,MONGAGUÁ,Vereador,ROSANGELA APARECIDA RIBEIRO DE MATOS,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
601290,MONGAGUÁ,Vereador,ELISEU MARTINS DE JESUS GOMES,4,EMEIEF. PEQUENO PRÍNCIPE
601323,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,2,EMEIEF. PEQUENO PRÍNCIPE
601740,MONGAGUÁ,Vereador,ELISEU MARTINS DE JESUS GOMES,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
601831,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,11,EMEF. PREFEITO CASSIMIRO CORREA NETO
602254,MONGAGUÁ,Vereador,JOSE COSMO DOS SANTOS,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
602751,MONGAGUÁ,Vereador,RIVANILCE DE SOUZA OLIVEIRA,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
602850,MONGAGUÁ,Vereador,EDSON NASCIMENTO DA HORA JUNIOR,1,EE. AGENOR DE CAMPOS
603256,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,6,EE. PROF. AIDA LEDA BAUER DAVIES
603257,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,2,EMEF. BARIGUI
603258,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,1,EMEIEF. PEQUENO PRÍNCIPE
603269,MONGAGUÁ,Vereador,CYNTHIA FERNANDA MOTA,1,EMEF VEREADOR GIVALDO ALVES GOMES
603277,MONGAGUÁ,Vereador,VOTO BRANCO,14,EMEIEF. PEQUENO PRÍNCIPE
603282,MONGAGUÁ,Vereador,VOTO BRANCO,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
603320,MONGAGUÁ,Vereador,AGILENE DA SILVA,1,EE. AGENOR DE CAMPOS
604781,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,11,EE. PROF. AIDA LEDA BAUER DAVIES
604800,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,6,EMEIEF. PEQUENO PRÍNCIPE
604813,MONGAGUÁ,Vereador,JOSEFA VITORINO DA SILVA,1,EMEIEF. PEQUENO PRÍNCIPE
604814,MONGAGUÁ,Vereador,MARCUS VINICIUS PEREIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
604825,MONGAGUÁ,Vereador,MARCUS VINICIUS PEREIRA,2,EE. AGENOR DE CAMPOS
604846,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,2,EMEIEF. PEQUENO PRÍNCIPE
604849,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,8,EMEF. PREFEITO CASSIMIRO CORREA NETO
605305,MONGAGUÁ,Vereador,JONATHAN OLIVEIRA SILVA,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
605316,MONGAGUÁ,Vereador,ALINI ARAUJO ONORIO,6,EMEF SIRANA KOUKDJIAN
605756,MONGAGUÁ,Vereador,ALINI ARAUJO ONORIO,1,EMEIEF CLAUDIA MARIA ANDRELLA
606328,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,2,EMEF SIRANA KOUKDJIAN
606329,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,4,EMEIEF CLAUDIA MARIA ANDRELLA
606850,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,9,EMEF SIRANA KOUKDJIAN
606855,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,1,EMEIEF CLAUDIA MARIA ANDRELLA
607817,MONGAGUÁ,Vereador,ANDRE DA SILVA ROCHA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
607831,MONGAGUÁ,Vereador,ANDERSON GONÇALVES DA ROCHA,1,EMEIEF CLAUDIA MARIA ANDRELLA
607884,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,3,EMEIEF. PROF. CÉLIA PUPO DE JESUS
607890,MONGAGUÁ,Vereador,ARGEO ARIAS RODRIGUES FILHO,3,EMEF. JACOUB KOUKDJIAN
607896,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
607897,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,4,EMEF. PREFEITO CASSIMIRO CORREA NETO
607901,MONGAGUÁ,Vereador,ARGEO ARIAS RODRIGUES FILHO,1,EMEF. FLÓRIDA MIRIM
608345,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,2,EMEIEF CLAUDIA MARIA ANDRELLA
608346,MONGAGUÁ,Vereador,ARGEO ARIAS RODRIGUES FILHO,2,EMEF. TONICO SILVA
608347,MONGAGUÁ,Vereador,ARGEO ARIAS RODRIGUES FILHO,1,EMEF. TONICO SILVA
608859,MONGAGUÁ,Vereador,ALESSANDRA CRISTINA FANTE,1,EE. AGENOR DE CAMPOS
609384,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,4,EMEF SIRANA KOUKDJIAN
609387,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,2,EMEIEF CLAUDIA MARIA ANDRELLA
610391,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,5,EMEF. PROF. PEDRO FERNANDES DANTE
610804,MONGAGUÁ,Vereador,CARLOS NOGUEIRA DA SILVA,1,EMEIEF CLAUDIA MARIA ANDRELLA
611370,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,5,EMEF. PROF. PEDRO FERNANDES DANTE
611876,MONGAGUÁ,Vereador,WILTON CARNEIRO DE OLIVEIRA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
611887,MONGAGUÁ,Vereador,WILTON CARNEIRO DE OLIVEIRA,1,EE. AGENOR DE CAMPOS
612826,MONGAGUÁ,Vereador,JOSEFA VITORINO DA SILVA,1,EE. PROF. AIDA LEDA BAUER DAVIES
613331,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,6,EE. PROF. AIDA LEDA BAUER DAVIES
613344,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,2,EMEIEF. PEQUENO PRÍNCIPE
613348,MONGAGUÁ,Vereador,ELISEU MARTINS DE JESUS GOMES,1,EMEF SIRANA KOUKDJIAN
613350,MONGAGUÁ,Vereador,ELISEU MARTINS DE JESUS GOMES,3,EMEIEF CLAUDIA MARIA ANDRELLA
613426,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,4,EMEIEF CLAUDIA MARIA ANDRELLA
613886,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
613902,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,1,EE. AGENOR DE CAMPOS
614336,MONGAGUÁ,Vereador,ROSANGELA APARECIDA RIBEIRO DE MATOS,1,EMEF SIRANA KOUKDJIAN
614904,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,3,EMEF. PROF. PEDRO FERNANDES DANTE
615345,MONGAGUÁ,Vereador,VOTO BRANCO,5,EMEF SIRANA KOUKDJIAN
615355,MONGAGUÁ,Vereador,VOTO BRANCO,5,EMEIEF CLAUDIA MARIA ANDRELLA
615398,MONGAGUÁ,Vereador,CIBELE FRANCO NAZARETH,1,EMEIEF CLAUDIA MARIA ANDRELLA
615858,MONGAGUÁ,Vereador,LEONARDO RODRIGO LIMA DOS SANTOS,1,EMEF. PROF. PEDRO FERNANDES DANTE
616356,MONGAGUÁ,Vereador,JONATHAN OLIVEIRA SILVA,1,EMEF. TONICO SILVA
616357,MONGAGUÁ,Vereador,JONATHAN OLIVEIRA SILVA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
616424,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,2,EMEIEF CLAUDIA MARIA ANDRELLA
616425,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
616436,MONGAGUÁ,Vereador,JULIANA SOARES DE PAULA,1,EMEIEF CLAUDIA MARIA ANDRELLA
616441,MONGAGUÁ,Vereador,JULIANA SOARES DE PAULA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
616902,MONGAGUÁ,Vereador,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,2,EMEF. PROF. PEDRO FERNANDES DANTE
616914,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,1,EMEIEF CLAUDIA MARIA ANDRELLA
616916,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,6,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
616917,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,12,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
618895,MONGAGUÁ,Vereador,ANDRE DA SILVA ROCHA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
619376,MONGAGUÁ,Vereador,JOÃO DA SILVA GUABIRABA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
619387,MONGAGUÁ,Vereador,ANDERSON GONÇALVES DA ROCHA,1,EMEF. PROF. PEDRO FERNANDES DANTE
619974,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,6,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
619981,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
621473,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,2,EMEIEF. PEQUENO PRÍNCIPE
621474,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,1,EMEF. FLÓRIDA MIRIM
621475,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,4,EMEF. IVONE DE ALMEIDA MONTEIRO
621476,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,3,EE. AGENOR DE CAMPOS
621931,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,7,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
621934,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
621941,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,2,EMEF. JACOUB KOUKDJIAN
621956,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,1,EMEIEF. PEQUENO PRÍNCIPE
621962,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,4,EMEF. FLÓRIDA MIRIM
621963,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,7,EMEF. IVONE DE ALMEIDA MONTEIRO
621965,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,3,EE. AGENOR DE CAMPOS
622392,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,8,EMEF. IVONE DE ALMEIDA MONTEIRO
622396,MONGAGUÁ,Vereador,LEONARDO RODRIGO LIMA DOS SANTOS,2,EMEIEF. PEQUENO PRÍNCIPE
622398,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,4,EMEF. IVONE DE ALMEIDA MONTEIRO
624021,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,2,EMEIEF. PEQUENO PRÍNCIPE
624027,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,5,EMEF. FLÓRIDA MIRIM
624028,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,6,EMEF. IVONE DE ALMEIDA MONTEIRO
624467,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,2,EE. AGENOR DE CAMPOS
625512,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,3,EE. PROF. ARACY DA SILVA FREITAS
625513,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
626027,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,6,EE. PROF. ARACY DA SILVA FREITAS
626028,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,6,EMEIEF. PROF. CÉLIA PUPO DE JESUS
627451,MONGAGUÁ,Vereador,JOSE FRANCISCO BOAVENTURA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
627452,MONGAGUÁ,Vereador,JOSE FRANCISCO BOAVENTURA,2,EMEIEF. PEQUENO PRÍNCIPE
628472,MONGAGUÁ,Vereador,JONATHAN OLIVEIRA SILVA,2,EMEIEF SÍTIO DO PICA PAU AMARELO
628473,MONGAGUÁ,Vereador,JONATHAN OLIVEIRA SILVA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
628474,MONGAGUÁ,Vereador,JONATHAN OLIVEIRA SILVA,6,EMEIEF. PEQUENO PRÍNCIPE
628564,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,7,EE. PROF. ARACY DA SILVA FREITAS
629007,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,6,EMEIEF. PROF. CÉLIA PUPO DE JESUS
629459,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,6,EMEF. TONICO SILVA
629460,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,12,EMEF. TONICO SILVA
629461,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,4,EE. PROF. ARACY DA SILVA FREITAS
630025,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,2,EMEF. JACOUB KOUKDJIAN
630536,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,5,EMEF. JACOUB KOUKDJIAN
631020,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,16,EMEF. TONICO SILVA
631064,MONGAGUÁ,Vereador,EDSON NASCIMENTO DA HORA JUNIOR,2,EMEIEF SÍTIO DO PICA PAU AMARELO
631065,MONGAGUÁ,Vereador,EDSON NASCIMENTO DA HORA JUNIOR,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
631066,MONGAGUÁ,Vereador,AGILENE DA SILVA,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
631068,MONGAGUÁ,Vereador,AGILENE DA SILVA,2,EMEIEF. PEQUENO PRÍNCIPE
631473,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,5,EMEF. TONICO SILVA
631496,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,5,EE. PROF. ARACY DA SILVA FREITAS
631521,MONGAGUÁ,Vereador,ANDRE DA SILVA ROCHA,1,EMEIEF. PEQUENO PRÍNCIPE
632082,MONGAGUÁ,Vereador,WILTON CARNEIRO DE OLIVEIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
632086,MONGAGUÁ,Vereador,WILTON CARNEIRO DE OLIVEIRA,1,EMEIEF. PEQUENO PRÍNCIPE
632599,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,1,EMEIEF SÍTIO DO PICA PAU AMARELO
633050,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
633052,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,2,EMEIEF. PEQUENO PRÍNCIPE
633504,MONGAGUÁ,Vereador,VOTO BRANCO,10,EMEF. PROF. PEDRO FERNANDES DANTE
633597,MONGAGUÁ,Vereador,JULIANA SOARES DE PAULA,1,EMEIEF. PEQUENO PRÍNCIPE
634532,MONGAGUÁ,Vereador,WILSON ANTÔNIO REFUNDINI JUNIOR,2,EMEF. PROF. PEDRO FERNANDES DANTE
635041,MONGAGUÁ,Vereador,ARGEO ARIAS RODRIGUES FILHO,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
635050,MONGAGUÁ,Vereador,ARGEO ARIAS RODRIGUES FILHO,1,EMEIEF. PEQUENO PRÍNCIPE
635065,MONGAGUÁ,Vereador,AGILENE DA SILVA,2,EMEIEF. PEQUENO PRÍNCIPE
635122,MONGAGUÁ,Vereador,MARCUS VINICIUS PEREIRA,1,EMEIEF. PEQUENO PRÍNCIPE
635513,MONGAGUÁ,Vereador,LEONARDO RODRIGO LIMA DOS SANTOS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
635514,MONGAGUÁ,Vereador,LEONARDO RODRIGO LIMA DOS SANTOS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
636092,MONGAGUÁ,Vereador,ALESSANDRA CRISTINA FANTE,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
636520,MONGAGUÁ,Vereador,DAVID JOSÉ DOS SANTOS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
636521,MONGAGUÁ,Vereador,DAVID JOSÉ DOS SANTOS,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
636538,MONGAGUÁ,Vereador,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,1,EMEIEF CLAUDIA MARIA ANDRELLA
636539,MONGAGUÁ,Vereador,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
636540,MONGAGUÁ,Vereador,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
636541,MONGAGUÁ,Vereador,ALINI ARAUJO ONORIO,4,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
636583,MONGAGUÁ,Vereador,WILTON CARNEIRO DE OLIVEIRA,2,EMEIEF. PEQUENO PRÍNCIPE
636611,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
636615,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,1,EMEIEF. PEQUENO PRÍNCIPE
637118,MONGAGUÁ,Vereador,JULIANA SOARES DE PAULA,1,EMEIEF. PEQUENO PRÍNCIPE
638136,MONGAGUÁ,Vereador,FRANCISCO FRAGOSO,3,EMEF. TONICO SILVA
638577,MONGAGUÁ,Vereador,FRANCISCO FRAGOSO,6,EMEF. BARIGUI
638578,MONGAGUÁ,Vereador,FRANCISCO FRAGOSO,2,EMEF SIRANA KOUKDJIAN
638581,MONGAGUÁ,Vereador,FRANCISCO FRAGOSO,5,EE. PROF. ARACY DA SILVA FREITAS
639027,MONGAGUÁ,Vereador,JOSE FRANCISCO BOAVENTURA,2,EMEIEF. PEQUENO PRÍNCIPE
640068,MONGAGUÁ,Vereador,JONATHAN OLIVEIRA SILVA,5,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
640069,MONGAGUÁ,Vereador,JONATHAN OLIVEIRA SILVA,1,EMEIEF. PEQUENO PRÍNCIPE
641085,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,5,EMEF. TONICO SILVA
641528,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,7,EMEF. TONICO SILVA
641531,MONGAGUÁ,Vereador,LUIZ FELIPE DA SILVA,1,EE. PROF. ARACY DA SILVA FREITAS
641606,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,4,EMEF. BARIGUI
643035,MONGAGUÁ,Vereador,CARLOS NOGUEIRA DA SILVA,1,EMEIEF CLAUDIA MARIA ANDRELLA
643040,MONGAGUÁ,Vereador,CARLOS NOGUEIRA DA SILVA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
643086,MONGAGUÁ,Vereador,ANDRE DA SILVA ROCHA,1,EMEIEF. PEQUENO PRÍNCIPE
643644,MONGAGUÁ,Vereador,EDSON NASCIMENTO DA HORA JUNIOR,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
643655,MONGAGUÁ,Vereador,ENEDINA DOS PASSOS E PAZ,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
644069,MONGAGUÁ,Vereador,ABRAÃO GONÇALVES,2,EMEIEF. PEQUENO PRÍNCIPE
644143,MONGAGUÁ,Vereador,MARCUS VINICIUS PEREIRA,1,EMEIEF. PROF. CÉLIA PUPO DE JESUS
644152,MONGAGUÁ,Vereador,MARCUS VINICIUS PEREIRA,2,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
645135,MONGAGUÁ,Vereador,ALESSANDRA CRISTINA FANTE,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
645558,MONGAGUÁ,Vereador,ARGEO ARIAS RODRIGUES FILHO,1,EMEIEF. PEQUENO PRÍNCIPE
645578,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,2,EE. AGENOR DE CAMPOS
645579,MONGAGUÁ,Vereador,GEOVANA CRISTINA SALES DE LIMA,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
645664,MONGAGUÁ,Vereador,WILTON CARNEIRO DE OLIVEIRA,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
645667,MONGAGUÁ,Vereador,WILTON CARNEIRO DE OLIVEIRA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
646163,MONGAGUÁ,Vereador,FRANCISCO FRAGOSO,8,EMEIEF. PEQUENO PRÍNCIPE
646165,MONGAGUÁ,Vereador,FRANCISCO FRAGOSO,5,EMEIEF. PEQUENO PRÍNCIPE
646169,MONGAGUÁ,Vereador,FRANCISCO FRAGOSO,2,EMEIEF. PROF. CÉLIA PUPO DE JESUS
646621,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,4,EMEIEF. PROF. CÉLIA PUPO DE JESUS
646627,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,3,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
646628,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,2,EMEF. PREFEITO CASSIMIRO CORREA NETO
646635,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,2,EMEIEF CLAUDIA MARIA ANDRELLA
647074,MONGAGUÁ,Vereador,CYNTHIA FERNANDA MOTA,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
647082,MONGAGUÁ,Vereador,ROSANGELA APARECIDA RIBEIRO DE MATOS,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
647170,MONGAGUÁ,Vereador,JULIANA SOARES DE PAULA,1,EMEF. PREFEITO CASSIMIRO CORREA NETO
647574,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,1,EE. AGENOR DE CAMPOS
647578,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,2,EE. AGENOR DE CAMPOS
647588,MONGAGUÁ,Vereador,APARECIDO SANTANA DA SILVA,6,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
648065,MONGAGUÁ,Vereador,JOSE FRANCISCO BOAVENTURA,1,EMEF. BARIGUI
648669,MONGAGUÁ,Vereador,EDSON NASCIMENTO DA HORA JUNIOR,2,EE. PROF. ARACY DA SILVA FREITAS
649092,MONGAGUÁ,Vereador,ELISEU MARTINS DE JESUS GOMES,1,EMEIEF CLAUDIA MARIA ANDRELLA
649094,MONGAGUÁ,Vereador,ELISEU MARTINS DE JESUS GOMES,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
649102,MONGAGUÁ,Vereador,ELISEU MARTINS DE JESUS GOMES,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
649117,MONGAGUÁ,Vereador,MARIA DE LOURDES NASCIMENTO,1,EMEF. BARIGUI
649153,MONGAGUÁ,Vereador,FRANCISCO FRAGOSO,5,EMEF. PROF. PEDRO FERNANDES DANTE
649177,MONGAGUÁ,Vereador,MARCUS VINICIUS PEREIRA,1,EE. PROF. ARACY DA SILVA FREITAS
649580,MONGAGUÁ,Vereador,WILSON ANTÔNIO REFUNDINI JUNIOR,1,EMEF. HORTENCIA QUINTINO DE FARIA BOTELHO
650600,MONGAGUÁ,Vereador,LEONARDO RODRIGO LIMA DOS SANTOS,1,EMEIEF. PEQUENO PRÍNCIPE
650601,MONGAGUÁ,Vereador,LEONARDO RODRIGO LIMA DOS SANTOS,1,EMEF. IVONE DE ALMEIDA MONTEIRO
650669,MONGAGUÁ,Vereador,WILTON CARNEIRO DE OLIVEIRA,1,EE. PROF. ARACY DA SILVA FREITAS
651107,MONGAGUÁ,Vereador,ANDRE DA SILVA ROCHA,3,EMEF. BARIGUI
651170,MONGAGUÁ,Vereador,FRANCISCO FRAGOSO,3,EMEF. PROF. PEDRO FERNANDES DANTE
651171,MONGAGUÁ,Vereador,FRANCISCO FRAGOSO,7,EE. PROF. ARACY DA SILVA FREITAS
651175,MONGAGUÁ,Vereador,MARCELO DA SILVA RAMOS,2,EE. PROF. ARACY DA SILVA FREITAS
651611,MONGAGUÁ,Vereador,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,2,EMEIEF. PEQUENO PRÍNCIPE
651612,MONGAGUÁ,Vereador,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,6,EMEF. IVONE DE ALMEIDA MONTEIRO
651613,MONGAGUÁ,Vereador,GABRIELLA TAVARES DE LIMA LELLIS E SILVA,2,EE. AGENOR DE CAMPOS
651614,MONGAGUÁ,Vereador,ALINI ARAUJO ONORIO,1,EMEIEF. PEQUENO PRÍNCIPE
651615,MONGAGUÁ,Vereador,ALINI ARAUJO ONORIO,4,EMEF. IVONE DE ALMEIDA MONTEIRO
